,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,state,zip,county_name
241,McDonald,"bryan, usa, bryan, tx, 77802, us",,,,,,tx,77802,Brazos
242,McDonald,"1750 rock prairie rd, college station, tx, 77845, us",,,,,,tx,77845,Brazos
243,McDonald,"451 north harvey mitchell pkwy, bryan, tx, 77807, us",,,,,,tx,77807,Brazos
244,McDonald,"1609 central blvd, brownsville, tx, 78520, us",,,,,,tx,78520,Cameron
245,McDonald,"4690 southmost rd, brownsville, tx, 78521, us",,,,,,tx,78521,Cameron
246,McDonald,"1104 international blvd, brownsville, tx, 78520, us",5.51,2.73,2.39,8.3,3.89,tx,78520,Cameron
247,McDonald,"101 s expressway, brownsville, tx, 78520, us",5.51,3.07,3.21,8.3,3.89,tx,78520,Cameron
248,McDonald,"2430 pablo kisel blvd, brownsville, tx, 78521, us",,,,,,tx,78521,Cameron
249,McDonald,"400 jupiter rd, plano, tx, 75074, us",,,,,,tx,75074,Collin
250,McDonald,"701 w spring creek, plano, tx, 75023, us",,,,,,tx,75023,Collin
251,McDonald,"7201 n president george bush hwy, garland, tx, 75044, us",,,,,,tx,75044,Dallas
252,McDonald,"550 centennial blvd, richardson, tx, 75081, us",,,,,,tx,75081,Dallas
253,McDonald,"650 n riverfront blvd, dallas, tx, 75207, us",5.99,2.29,2.09,10.99,3.79,tx,75207,Dallas
254,McDonald,"4151 n central expy, dallas, tx, 75204, us",6.39,2.89,2.69,10.59,3.89,tx,75204,Dallas
255,McDonald,"5403 ross ave, dallas, tx, 75206-7420, us",5.99,2.99,2.89,10.39,3.99,tx,75206,Dallas
256,McDonald,"4439 lemmon ave, dallas, tx, 75219-2143, us",6.29,2.29,2.09,10.99,3.89,tx,75219,Dallas
257,McDonald,"5960 greenville ave, dallas, tx, 75206, us",5.99,2.59,2.39,10.29,3.89,tx,75206,Dallas
258,McDonald,"5337 e grand ave, dallas, tx, 75223, us",,,,,,tx,75223,Dallas
259,McDonald,"2410 n story rd, irving, tx, 75062, us",,,,,,tx,75062,Dallas
260,McDonald,"1308 e airport fwy, irving, tx, 75062-4817, us",,,,,,tx,75062,Dallas
261,McDonald,"4330, dallas, tx, 75211, us",,,,,,tx,75211,Dallas
262,McDonald,"2832 n main st, fort worth, tx, 76106-7106, us",,,,,,tx,76106,Tarrant
263,McDonald,"2248 jacksboro hwy, fort worth, tx, 76164, us",,,,,,tx,76164,Tarrant
264,McDonald,"4101 e lancaster ave, fort worth, tx, 76103, us",,,,,,tx,76103,Tarrant
265,McDonald,"3901 airport fwy, fort worth, tx, 76111, us",,,,,,tx,76111,Tarrant
266,McDonald,"2451 meacham, fort worth, tx, 76106, us",,,,,,tx,76106,Tarrant
267,McDonald,"2811 gateway w, el paso, tx, 79903, us",5.49,3.39,2.99,9.49,3.49,tx,79903,El Paso
268,McDonald,"2401 n mesa st, el paso, tx, 79902, us",5.89,3.69,2.99,9.19,3.59,tx,79902,El Paso
269,McDonald,"1515 airway blvd, el paso, tx, 79925, us",5.99,3.19,2.49,9.49,3.29,tx,79925,El Paso
270,McDonald,"7900 mesa st, el paso, tx, 79932, us",5.39,3.19,2.99,8.79,3.39,tx,79932,El Paso
271,McDonald,"1510 studemont, houston, tx, 77007, us",,,,,,tx,77007,Harris
272,McDonald,"3611 n main st, houston, tx, 77009, us",,,,,,tx,77009,Harris
273,McDonald,"6509 washington, houston, tx, 77007, us",,,,,,tx,77007,Harris
274,McDonald,"6000 gulf fwy, houston, tx, 77023, us",,,,,,tx,77023,Harris
275,McDonald,"511 lockwood dr, houston, tx, 77011, us",,,,,,tx,77011,Harris
276,McDonald,"3820 old spanish trl, houston, tx, 77021, us",,,,,,tx,77021,Harris
277,McDonald,"5301 east fwy, houston, tx, 77020-4758, us",,,,,,tx,77020,Harris
278,McDonald,"2022 yale street, houston, tx, 77008, us",,,,,,tx,77008,Harris
279,McDonald,"2515 fulton st, houston, tx, 77009, us",,,,,,tx,77009,Harris
280,McDonald,"4920 n kirby dr, houston, tx, 77098-5008, us",,,,,,tx,77098,Harris
281,McDonald,"2727 bay area blvd, houston, tx, 77058, us",,,,,,tx,77058,Harris
282,McDonald,"102 hwy 3 south, league city, tx, 77573, us",5.89,1.99,1.79,9.99,2.79,tx,77573,Galveston
283,McDonald,"113 n gulf fwy, league city, tx, 77573, us",5.41,1.94,1.77,9.23,2.89,tx,77573,Galveston
284,McDonald,"2940 gulf freeway, league city, tx, 77573, us",,,,,,tx,77573,Galveston
285,McDonald,"1400 nasa rd. 1, nassau bay, tx, 77058, us",,,,,,tx,77058,Harris
286,McDonald,"3223 spencer hwy, pasadena, tx, 77504, us",,,,,,tx,77504,Harris
287,McDonald,"503 college ave, south houston, tx, 77587, us",,,,,,tx,77587,Harris
288,McDonald,"1901 s 10th st, mcallen, tx, 78503, us",,,,,,tx,78503,Hidalgo
289,McDonald,"1217 e hwy 83, mcallen, tx, 78501, us",,,,,,tx,78501,Hidalgo
290,McDonald,"3700 pecan blvd, mcallen, tx, 78501, us",,,,,,tx,78501,Hidalgo
291,McDonald,"2808 n 10th st, mcallen, tx, 78501, us",,,,,,tx,78501,Hidalgo
292,McDonald,"301 w ridge rd, pharr, tx, 78577, us",,,,,,tx,78577,Hidalgo
293,McDonald,"804 s shary rd, mission, tx, 78572, us",,,,,,tx,78572,Hidalgo
294,McDonald,"1555 i 10 e, beaumont, tx, 77701-1115, us",,,,,,tx,77701,Jefferson
295,McDonald,"3050 south martin luther king junior par, beaumont, tx, 77705, us",,,,,,tx,77705,Jefferson
296,McDonald,"5580 hwy 105, beaumont, tx, 77708, us",,,,,,tx,77708,Jefferson
297,McDonald,"2339 19th st, lubbock, tx, 79401, us",,,,,,tx,79401,Lubbock
298,McDonald,"2433 s loop 289, lubbock, tx, 79423, us",,,,,,tx,79423,Lubbock
299,McDonald,"5201 4th st, lubbock, tx, 79416, us",,,,,,tx,79416,Lubbock
300,McDonald,"3403 quaker ave, lubbock, tx, 79410, us",,,,,,tx,79410,Lubbock
301,McDonald,"102 n university, lubbock, tx, 79415, us",5.61,1.79,1.39,9.28,2.99,tx,79415,Lubbock
302,McDonald,"906 s 6th st, waco, tx, 76706, us",,,,,,tx,76706,McLennan
303,McDonald,"4330 franklin avenue, waco, tx, 76710, us",5.79,2.39,2.09,10.88,3.39,tx,76710,McLennan
304,McDonald,"3733 n 19th st, waco, tx, 76708, us",5.79,2.39,2.09,10.88,3.39,tx,76708,McLennan
305,McDonald,"1225 n valley mills dr, waco, tx, 76710, us",5.79,2.39,2.09,10.88,3.39,tx,76710,McLennan
306,McDonald,"1610 s padre island dr, corpus christi, tx, 78416, us",,,,,,tx,78416,Nueces
307,McDonald,"2021 morgan ave, corpus christi, tx, 78405-1541, us",,,,,,tx,78405,Nueces
308,McDonald,"4102 s port ave, corpus christi, tx, 78415-5310, us",,,,,,tx,78415,Nueces
309,McDonald,"3745 s staples, corpus christi, tx, 78411, us",,,,,,tx,78411,Nueces
310,McDonald,"3211 s padre island dr, corpus christi, tx, 78415, us",,,,,,tx,78415,Nueces
311,McDonald,"5560 s padre island dr, corpus christi, tx, 78411-4108, us",,,,,,tx,78411,Nueces
312,McDonald,"611 w abrams st, arlington, tx, 76010, us",,,,,,tx,76010,Tarrant
313,McDonald,"1704 w randol mill rd, arlington, tx, 76012, us",,,,,,tx,76012,Tarrant
314,McDonald,"800 w. pioneer parkway, arlington, tx, 76013, us",,,,,,tx,76013,Tarrant
315,McDonald,"2391 n collins, arlington, tx, 76011, us",,,,,,tx,76011,Tarrant
316,McDonald,"1420 eastchase pky, fort worth, tx, 76120, us",,,,,,tx,76120,Tarrant
317,McDonald,"4300 s cooper, arlington, tx, 76015, us",,,,,,tx,76015,Tarrant
318,McDonald,"303 e oltorf st, austin, tx, 78704, us",,,,,,tx,78704,Travis
319,McDonald,"3909 s congress ave, austin, tx, 78704, us",,,,,,tx,78704,Travis
320,McDonald,"5762 mopac expy n, austin, tx, 78731, us",,,,,,tx,78731,Travis
321,McDonald,"5516 n lamar blvd, austin, tx, 78751, us",,,,,,tx,78751,Travis
322,McDonald,"7950 burnet rd, austin, tx, 78757, us",,,,,,tx,78757,Travis
323,McDonald,"310 n interstate 35, round rock, tx, 78681, us",,,,,,tx,78681,Williamson
324,McDonald,"4929 gattis school rd, hutto, tx, 78634, us",,,,,,tx,78634,Williamson
325,McDonald,"13609 n i 35, austin, tx, 78753, us",,,,,,tx,78753,Travis
326,McDonald,"608 w hwy 79, hutto, tx, 78634, us",,,,,,tx,78634,Williamson
327,McDonald,"806 n austin ave, georgetown, tx, 78626, us",,,,,,tx,78626,Williamson
328,McDonald,"2981 fm 1460, georgetown, tx, 78626, us",5.79,1.99,2.09,10.19,3.19,tx,78626,Williamson
329,McDonald,"1155 n hill field rd, layton, ut, 84041, us",,,,,,ut,84041,Davis
330,McDonald,"691 n main st, clearfield, ut, 84015, us",,,,,,ut,84015,Davis
331,McDonald,"320 w &amp; 200 n, kaysville, ut, 84037, us",5.69,2.69,2.39,9.09,3.79,ut,84037,Davis
332,McDonald,"945 e 2100 s, salt lake city, ut, 84105, us",,,,,,ut,84105,Salt Lake
333,McDonald,"1655 s redwood rd, salt lake city, ut, 84104, us",,,,,,ut,84104,Salt Lake
334,McDonald,"610 w 2600 s, woods cross, ut, 84010, us",,,,,,ut,84010,Davis
335,McDonald,"5571 s redwood rd, taylorsville, ut, 84123, us",,,,,,ut,84123,Salt Lake
336,McDonald,"3497 s 5600 w, west valley city, ut, 84120, us",,,,,,ut,84120,Salt Lake
337,McDonald,"210 w 5th s, salt lake city, ut, 84101, us",6.24,2.85,2.19,10.82,3.78,ut,84101,Salt Lake
338,McDonald,"211 w 1230 n, provo, ut, 84604, us",,,,,,ut,84604,Utah
339,McDonald,"1225 s university ave, provo, ut, 84601, us",,,,,,ut,84601,Utah
340,McDonald,"15 state st, orem, ut, 84057, us",,,,,,ut,84057,Utah
341,McDonald,"1140 west 800 north, orem, usa, orem, ut, 84057, us",,,,,,ut,84057,Utah
342,McDonald,"1125 radisson st, green bay, wi, 54302, us",,,,,,wi,54302,Brown
343,McDonald,"1609 s main st, green bay, wi, 54302, us",,,,,,wi,54302,Brown
344,McDonald,"2340 e mason st, green bay, wi, 54311, us",,,,,,wi,54311,Brown
345,McDonald,"1102 regent st, madison, wi, 53715, us",,,,,,wi,53715,Dane
346,McDonald,"2733 e washington ave, madison, wi, 53704, us",,,,,,wi,53704,Dane
347,McDonald,"2845 fish hatchery rd, fitchburg, wi, 53713, us",,,,,,wi,53713,Dane
348,McDonald,"4020 milwaukee st, madison, wi, 53714, us",,,,,,wi,53714,Dane
349,McDonald,"2901 dryden dr, madison, wi, 53704, us",,,,,,wi,53704,Dane
350,McDonald,"1614 e north ave, milwaukee, wi, 53202, us",,,,,,wi,53202,Milwaukee
351,McDonald,"830 e potter ave, milwaukee, wi, 53207, us",,,,,,wi,53207,Milwaukee
352,McDonald,"6262 south 13th street, milwaukee, wi, 53221, us",,,,,,wi,53221,Milwaukee
353,McDonald,"707 s 1st st, milwaukee, wi, 53204, us",,,,,,wi,53204,Milwaukee
354,McDonald,"1635 e main st, waukesha, wi, 53186, us",,,,,,wi,53186,Waukesha
355,McDonald,"300 n moorland rd, brookfield, wi, 53005, us",,,,,,wi,53005,Waukesha
356,Wendy,"371 s greeno road, fairhope, al, 36532, us",6.58,2.92,2.67,,,al,36532,Baldwin
357,Wendy,"30500 state hwy 181, spanish fort, al, 36527, us",6.58,2.92,2.67,,,al,36527,Baldwin
358,Wendy,"3957 cottage hill road, mobile, al, 36693, us",5.39,2.29,2.19,,,al,36693,Mobile
359,Wendy,"2727 highway 280, birmingham, al, 35223, us",7.19,2.92,2.31,,,al,35223,Jefferson
360,Wendy,"2327 7th avenue s., birmingham, al, 35233, us",7.55,3.16,2.43,,,al,35233,Jefferson
361,Wendy,"345 valley ave, birmingham, al, 35209, us",7.55,3.16,2.43,,,al,35209,Jefferson
362,Wendy,"2080 sparkman drive, huntsville, al, 35810, us",7.06,2.43,1.94,,,al,35810,Madison
363,Wendy,"6102 university dr nw, huntsville, al, 35806, us",7.06,2.43,1.94,,,al,35806,Madison
364,Wendy,"7782 highway 72 west, madison, al, 35758, us",7.06,2.43,1.94,,,al,35758,Madison
365,Wendy,"8814 hwy 20 w, madison, al, 35758, us",7.06,2.43,1.94,,,al,35758,Madison
366,Wendy,"2800 s memorial pkwy, huntsville, al, 35801, us",7.06,2.43,1.94,,,al,35801,Madison
367,Wendy,"959 government blvd, mobile, al, 36604, us",6.58,2.92,2.67,,,al,36604,Mobile
368,Wendy,"3113 airport blvd., mobile, al, 36606, us",6.58,2.92,2.67,,,al,36606,Mobile
369,Wendy,"3464 springhill ave, mobile, al, 36608, us",6.58,2.92,2.67,,,al,36608,Mobile
370,Wendy,"615 martin luther king jr. blvd, savannah, ga, 31401, us",6.94,2.92,2.43,,,ga,31401,Chatham
371,Wendy,"427 moreland s.e., atlanta, ga, 30316, us",6.94,2.92,2.43,,,ga,30316,DeKalb
372,Wendy,"1025 ralph david abernathy rd, atlanta, ga, 30310, us",6.94,2.92,2.43,,,ga,30310,Fulton
373,Wendy,"2570 candler road, decatur, ga, 30032, us",6.94,2.92,2.43,,,ga,30032,DeKalb
374,Wendy,"3015 panola road, lithonia, ga, 30038, us",6.94,2.92,2.43,,,ga,30038,DeKalb
375,Wendy,"6156 covington hwy., lithonia, ga, 30058, us",6.94,2.92,2.43,,,ga,30058,DeKalb
376,Wendy,"2605 bouldercrest road, atlanta, ga, 30316, us",7.67,1.57,1.57,,,ga,30316,DeKalb
377,Wendy,"800 forrest st nw, atlanta, ga, 30318, us",,,,,,ga,30318,Fulton
378,Wendy,"1185, san leandro, ca, 94577, us",8.28,2.79,2.18,,,ca,94577,Alameda
379,Wendy,"189 98th avenue, oakland, ca, 94603, us",8.04,3.77,2.31,,,ca,94603,Alameda
380,Wendy,"5211 broadway, oakland, ca, 94618, us",7.92,3.04,2.67,,,ca,94618,Alameda
381,Wendy,"3680 west state street, boise, id, 83703, us",7.06,2.79,2.43,,,id,83703,Ada
382,Wendy,"8100 west franklin road, boise, id, 83709, us",7.06,2.79,2.43,,,id,83709,Ada
383,Wendy,"8921 east 116th street, fishers, in, 46038, us",5.39,1.99,1.79,,,in,46038,Hamilton
384,Wendy,"1844 165th st, hammond, in, 46320, us",6.45,2.67,2.31,,,in,46320,Lake
385,Wendy,"7790 corinne dr, hammond, in, 46323, us",6.45,2.67,2.31,,,in,46323,Lake
386,Wendy,"2120 e columbus dr., east chicago, in, 46312, us",6.45,2.67,2.31,,,in,46312,Lake
387,Wendy,"9703 kennedy avenue, highland, in, 46322, us",6.45,2.67,2.31,,,in,46322,Lake
388,Wendy,"101 east ridge road, griffith, in, 46319, us",6.45,3.28,2.79,,,in,46319,Lake
389,Wendy,"6351 e. 82nd street, indianapolis, in, 46250, us",6.58,2.43,2.18,,,in,46250,Marion
390,Wendy,"2245 n. meridian st, indianapolis, in, 46208, us",6.58,2.43,2.18,,,in,46208,Marion
391,Wendy,"1450 w. morris street, indianapolis, in, 46221, us",6.58,2.43,2.18,,,in,46221,Marion
392,Wendy,"3323 e. washington st, indianapolis, in, 46201, us",6.58,2.43,2.18,,,in,46201,Marion
393,Wendy,"3640 south keystone avenue, indianapolis, in, 46227, us",7.06,2.67,2.43,,,in,46227,Marion
394,Wendy,"4935 merle hay road, des moines, ia, 50322, us",7.31,2.67,2.06,,,ia,50322,Polk
395,Wendy,"9161 metcalf avenue, overland park, ks, 66212, us",5.99,2.29,1.89,,,ks,66212,Johnson
396,Wendy,"555 s. broadway, wichita, ks, 67202, us",6.94,2.79,2.43,,,ks,67202,Sedgwick
397,Wendy,"1705 w. 21st street north, wichita, ks, 67203, us",6.94,2.79,2.43,,,ks,67203,Sedgwick
398,Wendy,"9489 westport rd, louisville, ky, 40241, us",6.33,2.67,2.31,,,ky,40241,Jefferson
399,Wendy,"2374 college drive, baton rouge, la, 70808, us",6.94,3.04,2.67,,,la,70808,East Baton Rouge
400,Wendy,"101 gateway center lane, baton rouge, la, 70802, us",6.94,3.04,2.67,,,la,70802,East Baton Rouge
401,Wendy,"214 lobdell highway south, port allen, la, 70767, us",6.94,3.04,2.67,,,la,70767,West Baton Rouge
402,Wendy,"636 west lee drive, baton rouge, la, 70820, us",6.94,3.04,2.67,,,la,70820,East Baton Rouge
403,Wendy,"4605 chef menteur hwy., new orleans, la, 70126, us",6.94,3.04,2.67,,,la,70126,Orleans
404,Wendy,"6020 bullard avenue, new orleans, la, 70128, us",5.69,2.49,2.19,,,la,70128,Orleans
405,Wendy,"13211 hwy 90, boutte, la, 70039, us",5.69,2.49,2.19,,,la,70039,St. Charles
406,Wendy,"3705, jefferson, la, 70121, us",5.69,2.49,2.19,,,la,70121,Jefferson
407,Wendy,"4801 airline dr., metairie, la, 70001, us",5.69,2.49,2.19,,,la,70001,Jefferson
408,Wendy,"3236 ne evangeline trwy, lafayette, la, 70507, us",6.94,3.04,2.67,,,la,70507,Lafayette
409,Wendy,"1916 rees street, breaux bridge, la, 70517, us",6.94,3.04,2.67,,,la,70517,St. Martin
410,Wendy,"208 ambassador caffery pkwy, scott, la, 70583, us",6.94,3.04,2.67,,,la,70583,Lafayette
411,Wendy,"3144 ambassador caffrey, lafayette, la, 70506, us",6.94,3.04,2.67,,,la,70506,Lafayette
412,Wendy,"3601 gen. degaulle dr., new orleans, la, 70114, us",5.69,2.49,2.19,,,la,70114,Orleans
413,Wendy,"1301 st. charles ave., new orleans, la, 70130, us",5.69,2.49,2.19,,,la,70130,Orleans
414,Wendy,"22 pass rd., gulfport, ms, 39507, us",6.82,2.79,2.43,,,ms,39507,Harrison
415,Wendy,"722 second st, manchester, nh, 03102, us",7.31,2.18,1.7,,,nh,3102,Hillsborough
416,Wendy,"1465 woodbury ave, portsmouth, nh, 03801, us",8.41,2.92,2.31,,,nh,3801,Rockingham
417,Wendy,"909 central ave., dover, nh, 03820, us",7.31,2.18,1.7,,,nh,3820,Strafford
418,Wendy,"570 lafayette rd unit, seabrook, nh, 03874, us",8.41,2.92,2.31,,,nh,3874,Rockingham
419,Wendy,"95 calef highway, lee, nh, 03861, us",7.19,2.43,2.18,,,nh,3861,Strafford
420,Wendy,"585 merrimon ave, asheville, nc, 28804, us",6.58,2.18,1.82,,,nc,28804,Buncombe
421,Wendy,"776 biltmore ave., asheville, nc, 28803, us",6.58,2.18,1.82,,,nc,28803,Buncombe
422,Wendy,"532 grove st., fayetteville, nc, 28301, us",6.33,2.43,2.18,,,nc,28301,Cumberland
423,Wendy,"3000 owen drive, fayetteville, nc, 28306, us",6.33,2.43,2.18,,,nc,28306,Cumberland
424,Wendy,"3527 hillsborough rd., durham, nc, 27705, us",6.58,3.16,2.67,,,nc,27705,Durham
425,Wendy,"3107 shannon road, durham, nc, 27707, us",6.58,3.16,2.67,,,nc,27707,Durham
426,Wendy,"1821 n pointe dr, durham, nc, 27705, us",,,,,,nc,27705,Durham
427,Wendy,"1821 n pointe drive, durham, nc, 27705, us",,,,,,nc,27705,Durham
428,Wendy,"201 e franklin st, chapel hill, nc, 27514, us",,,,,,nc,27514,Orange
429,Wendy,"2218 cloverdale avenue, winston salem, nc, 27103, us",6.58,3.16,2.67,,,nc,27103,Forsyth
430,Wendy,"538 akron dr, winston salem, nc, 27105, us",6.58,3.16,2.67,,,nc,27105,Forsyth
431,Wendy,"715, charlotte, nc, 28204, us",5.29,1.99,1.69,,,nc,28204,Mecklenburg
432,Wendy,"14139 statesville rd, huntersville, nc, 28078, us",6.7,2.43,2.06,,,nc,28078,Mecklenburg
433,Wendy,"9905 northlake centre pkwy, charlotte, nc, 28216, us",6.45,2.43,2.06,,,nc,28216,Mecklenburg
434,Wendy,"10210 berkeley place drive, 120, charlotte, nc, 28262, us",,,,,,nc,28262,Mecklenburg
435,Wendy,"ocean highway east, leland, nc, 28451, us",6.33,2.43,2.18,,,nc,28451,Brunswick
436,Wendy,"3715 western blvd., raleigh, nc, 27606, us",6.33,2.79,2.43,,,nc,27606,Wake
437,Wendy,"1908 w. main street, norman, ok, 73069, us",5.69,2.69,2.29,,,ok,73069,Cleveland
438,Wendy,"1581 fitzgerald drive, pinole, ca, 94564, us",6.94,3.53,2.31,,,ca,94564,Contra Costa
439,Wendy,"5943, pacheco, ca, 94553, us",9.02,3.77,3.4,,,ca,94553,Contra Costa
440,Wendy,"7221 e. admiral, tulsa, ok, 74115, us",6.94,2.79,2.43,,,ok,74115,Tulsa
441,Wendy,"1209 east pine street, tulsa, ok, 74106, us",6.94,2.79,2.43,,,ok,74106,Tulsa
442,Wendy,"1432 s peoria ave, tulsa, ok, 74120, us",,,,,3.01,ok,74120,Tulsa
443,Wendy,"1533 n. peoria, tulsa, ok, 74106, us",,,,,,ok,74106,Tulsa
444,Wendy,"4840 s yale ave, tulsa, ok, 74135, us",,,,,,ok,74135,Tulsa
445,Wendy,"725 allegheny ave., pittsburgh, pa, 15233, us",7.19,2.79,2.31,,,pa,15233,Allegheny
446,Wendy,"4001 butler street, pittsburgh, pa, 15201, us",7.19,2.79,2.31,,,pa,15201,Allegheny
447,Wendy,"4656 browns hill rd, pittsburgh, pa, 15217, us",,8.49,,,4.99,pa,15217,Allegheny
448,Wendy,"5055 library rd., bethel park, pa, 15102, us",7.19,2.79,2.31,,,pa,15102,Allegheny
449,Wendy,"712 penn avenue, w.reading, pa, 19611, us",7.19,3.04,2.43,,,pa,19611,Berks
450,Wendy,"3111 e. 14th street, oakland, ca, 94601, us",7.92,2.79,2.18,,,ca,94601,Alameda
451,Wendy,"700 east gay street, w.chester, pa, 19380, us",7.55,2.79,2.18,,,pa,19380,Chester
452,Wendy,"3521 edgemont avenue, brookhaven, pa, 19015, us",7.92,2.79,2.18,,,pa,19015,Delaware
453,Wendy,"1117 harrisburg pike, lancaster, pa, 17603, us",7.06,3.04,2.43,,,pa,17603,Lancaster
454,Wendy,"2001 state road, lancaster, pa, 17601, us",7.55,2.79,2.18,,,pa,17601,Lancaster
455,Wendy,"757 union blvd, allentown, pa, 18109, us",7.19,3.04,2.43,,,pa,18109,Lehigh
456,Wendy,"1980 s 4th st, allentown, pa, 18103, us",7.19,3.04,2.43,,,pa,18103,Lehigh
457,Wendy,"1313 tilghman st, allentown, pa, 18102, us",,,,,,pa,18102,Lehigh
458,Wendy,"1013 ridge pike, conshohocken, pa, 19428, us",8.04,2.79,2.31,,,pa,19428,Montgomery
459,Wendy,"2815 dekalb pike, norristown, pa, 19401, us",8.04,2.79,2.31,,,pa,19401,Montgomery
460,Wendy,"1515 chestnut street, philadelphia, pa, 19102, us",7.92,2.79,2.18,,,pa,19102,Philadelphia
