menu_item,menu_item_price,menu_item_calories,restaurant_address
Jr. Bacon Cheeseburger,3.19,370,"1109 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,340,"1109 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,350,"1109 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger,2.69,290,"1109 University Ave, Lubbock, TX, 79401, US"
Double Stack™,3.49,410,"1109 University Ave, Lubbock, TX, 79401, US"
Jr. Hamburger,2.29,250,"1109 University Ave, Lubbock, TX, 79401, US"
French Fries,1.49-3.59,210-470,"1109 University Ave, Lubbock, TX, 79401, US"
Baconator Fries,3.79,460,"1109 University Ave, Lubbock, TX, 79401, US"
Chili Cheese Fries,3.99,520,"1109 University Ave, Lubbock, TX, 79401, US"
Cheese Fries,3.39,470,"1109 University Ave, Lubbock, TX, 79401, US"
Chili,2.99/3.99,240/340,"1109 University Ave, Lubbock, TX, 79401, US"
Sour Cream and Chive Baked Potato,2.89,310,"1109 University Ave, Lubbock, TX, 79401, US"
Plain Baked Potato,2.79,270,"1109 University Ave, Lubbock, TX, 79401, US"
Bacon Cheese Baked Potato,4.49,440,"1109 University Ave, Lubbock, TX, 79401, US"
Chili & Cheese Baked Potato,4.49,500,"1109 University Ave, Lubbock, TX, 79401, US"
Cheese Baked Potato,3.99,450,"1109 University Ave, Lubbock, TX, 79401, US"
Apple Bites,1.79,35,"1109 University Ave, Lubbock, TX, 79401, US"
6 PC. Crispy Chicken Nuggets,3.39,270,"1109 University Ave, Lubbock, TX, 79401, US"
4 PC. Crispy Chicken Nuggets,2.59,180,"1109 University Ave, Lubbock, TX, 79401, US"
6 PC. Spicy Chicken Nuggets,3.39,280,"1109 University Ave, Lubbock, TX, 79401, US"
4 PC. Spicy Chicken Nuggets,2.59,190,"1109 University Ave, Lubbock, TX, 79401, US"
Pretzel Baconator®,9.39,"1,050","1627 University Ave, Lubbock, TX, 79401, US"
Dave's Single®,5.69,590,"1627 University Ave, Lubbock, TX, 79401, US"
Dave's Double®,7.09,860,"1627 University Ave, Lubbock, TX, 79401, US"
Dave's Triple®,8.79,"1,160","1627 University Ave, Lubbock, TX, 79401, US"
Baconator®,8.39,960,"1627 University Ave, Lubbock, TX, 79401, US"
Son of Baconator®,6.49,630,"1627 University Ave, Lubbock, TX, 79401, US"
Big Bacon Classic®,6.49,650,"1627 University Ave, Lubbock, TX, 79401, US"
Big Bacon Classic® Double,8.19,920,"1627 University Ave, Lubbock, TX, 79401, US"
Big Bacon Classic Triple,9.89,"1,220","1627 University Ave, Lubbock, TX, 79401, US"
Bacon Double Stack,4.09,440,"1627 University Ave, Lubbock, TX, 79401, US"
Jr. Bacon Cheeseburger,3.19,370,"1627 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,340,"1627 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,350,"1627 University Ave, Lubbock, TX, 79401, US"
Jr. Cheeseburger,2.69,290,"1627 University Ave, Lubbock, TX, 79401, US"
Double Stack™,3.49,410,"1627 University Ave, Lubbock, TX, 79401, US"
Jr. Hamburger,2.29,250,"1627 University Ave, Lubbock, TX, 79401, US"
French Fries,1.49-3.59,210-470,"1627 University Ave, Lubbock, TX, 79401, US"
Baconator Fries,3.79,460,"1627 University Ave, Lubbock, TX, 79401, US"
Chili Cheese Fries,3.99,520,"1627 University Ave, Lubbock, TX, 79401, US"
Cheese Fries,3.39,470,"1627 University Ave, Lubbock, TX, 79401, US"
Chili,2.99/3.99,240/340,"1627 University Ave, Lubbock, TX, 79401, US"
Sour Cream and Chive Baked Potato,2.89,310,"1627 University Ave, Lubbock, TX, 79401, US"
Plain Baked Potato,2.79,270,"1627 University Ave, Lubbock, TX, 79401, US"
Bacon Cheese Baked Potato,4.49,440,"1627 University Ave, Lubbock, TX, 79401, US"
Chili & Cheese Baked Potato,4.49,500,"1627 University Ave, Lubbock, TX, 79401, US"
Cheese Baked Potato,3.99,450,"1627 University Ave, Lubbock, TX, 79401, US"
Apple Bites,1.79,35,"1627 University Ave, Lubbock, TX, 79401, US"
6 PC. Crispy Chicken Nuggets,3.39,270,"1627 University Ave, Lubbock, TX, 79401, US"
4 PC. Crispy Chicken Nuggets,2.59,180,"1627 University Ave, Lubbock, TX, 79401, US"
6 PC. Spicy Chicken Nuggets,3.39,280,"1627 University Ave, Lubbock, TX, 79401, US"
4 PC. Spicy Chicken Nuggets,2.59,190,"1627 University Ave, Lubbock, TX, 79401, US"
Pretzel Baconator®,9.39,"1,050","2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Dave's Single®,5.69,590,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Dave's Double®,7.09,860,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Dave's Triple®,8.79,"1,160","2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Baconator®,8.39,960,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Son of Baconator®,6.49,630,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Big Bacon Classic®,6.49,650,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Big Bacon Classic® Double,8.19,920,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Big Bacon Classic Triple,9.89,"1,220","2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Bacon Double Stack,4.09,440,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Jr. Bacon Cheeseburger,3.19,370,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,340,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Jr. Cheeseburger Deluxe,2.89,350,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Jr. Cheeseburger,2.69,290,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Double Stack™,3.49,410,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Jr. Hamburger,2.29,250,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
French Fries,1.49-3.59,210-470,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Baconator Fries,3.79,460,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Chili Cheese Fries,3.99,520,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Cheese Fries,3.39,470,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Chili,2.99/3.99,240/340,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Sour Cream and Chive Baked Potato,2.89,310,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Plain Baked Potato,2.79,270,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Bacon Cheese Baked Potato,4.49,440,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Chili & Cheese Baked Potato,4.49,500,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Cheese Baked Potato,3.99,450,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Apple Bites,1.79,35,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
6 PC. Crispy Chicken Nuggets,3.39,270,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
4 PC. Crispy Chicken Nuggets,2.59,180,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
6 PC. Spicy Chicken Nuggets,3.39,280,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
4 PC. Spicy Chicken Nuggets,2.59,190,"2414 Mac Davis Lane, Lubbock, TX, 79401, US"
Pretzel Baconator®,8.49,"1,050","4105 Ayers, Corpus Christi, TX, 78415, US"
Dave's Single®,5.49,590,"4105 Ayers, Corpus Christi, TX, 78415, US"
Dave's Double®,6.49,860,"4105 Ayers, Corpus Christi, TX, 78415, US"
Dave's Triple®,7.49,"1,160","4105 Ayers, Corpus Christi, TX, 78415, US"
Baconator®,7.49,960,"4105 Ayers, Corpus Christi, TX, 78415, US"
Son of Baconator®,6.19,630,"4105 Ayers, Corpus Christi, TX, 78415, US"
Big Bacon Classic®,6.69,650,"4105 Ayers, Corpus Christi, TX, 78415, US"
Big Bacon Classic® Double,7.69,920,"4105 Ayers, Corpus Christi, TX, 78415, US"
Big Bacon Classic Triple,8.69,"1,220","4105 Ayers, Corpus Christi, TX, 78415, US"
Bacon Double Stack,3.29,440,"4105 Ayers, Corpus Christi, TX, 78415, US"
Jr. Bacon Cheeseburger,2.59,370,"4105 Ayers, Corpus Christi, TX, 78415, US"
Jr. Cheeseburger Deluxe,1.99,350,"4105 Ayers, Corpus Christi, TX, 78415, US"
Jr. Cheeseburger,1.69,290,"4105 Ayers, Corpus Christi, TX, 78415, US"
Double Stack™,2.79,410,"4105 Ayers, Corpus Christi, TX, 78415, US"
Jr. Hamburger,1.39,250,"4105 Ayers, Corpus Christi, TX, 78415, US"
Texas Double Cheeseburger,2.69,410,"4105 Ayers, Corpus Christi, TX, 78415, US"
French Fries,1.59-3.39,210-470,"4105 Ayers, Corpus Christi, TX, 78415, US"
Baconator Fries,3.49,460,"4105 Ayers, Corpus Christi, TX, 78415, US"
Chili Cheese Fries,3.49,520,"4105 Ayers, Corpus Christi, TX, 78415, US"
Cheese Fries,2.89,470,"4105 Ayers, Corpus Christi, TX, 78415, US"
Chili,2.79/3.69,240/340,"4105 Ayers, Corpus Christi, TX, 78415, US"
Sour Cream and Chive Baked Potato,2.49,310,"4105 Ayers, Corpus Christi, TX, 78415, US"
Plain Baked Potato,2.29,270,"4105 Ayers, Corpus Christi, TX, 78415, US"
Bacon Cheese Baked Potato,3.99,440,"4105 Ayers, Corpus Christi, TX, 78415, US"
Chili & Cheese Baked Potato,3.99,500,"4105 Ayers, Corpus Christi, TX, 78415, US"
Cheese Baked Potato,3.39,450,"4105 Ayers, Corpus Christi, TX, 78415, US"
Apple Bites,0.99,35,"4105 Ayers, Corpus Christi, TX, 78415, US"
6 PC. Crispy Chicken Nuggets,1.99,270,"4105 Ayers, Corpus Christi, TX, 78415, US"
4 PC. Crispy Chicken Nuggets,1.69,180,"4105 Ayers, Corpus Christi, TX, 78415, US"
6 PC. Spicy Chicken Nuggets,1.99,280,"4105 Ayers, Corpus Christi, TX, 78415, US"
4 PC. Spicy Chicken Nuggets,1.69,190,"4105 Ayers, Corpus Christi, TX, 78415, US"
Pretzel Baconator®,8.49,"1,050","4123 South Staples, Corpus Christi, TX, 78411, US"
Dave's Single®,5.49,590,"4123 South Staples, Corpus Christi, TX, 78411, US"
Dave's Double®,6.49,860,"4123 South Staples, Corpus Christi, TX, 78411, US"
Dave's Triple®,7.49,"1,160","4123 South Staples, Corpus Christi, TX, 78411, US"
Baconator®,7.49,960,"4123 South Staples, Corpus Christi, TX, 78411, US"
Son of Baconator®,6.19,630,"4123 South Staples, Corpus Christi, TX, 78411, US"
Big Bacon Classic®,6.69,650,"4123 South Staples, Corpus Christi, TX, 78411, US"
Big Bacon Classic® Double,7.69,920,"4123 South Staples, Corpus Christi, TX, 78411, US"
Big Bacon Classic Triple,8.69,"1,220","4123 South Staples, Corpus Christi, TX, 78411, US"
Bacon Double Stack,3.29,440,"4123 South Staples, Corpus Christi, TX, 78411, US"
Jr. Bacon Cheeseburger,2.59,370,"4123 South Staples, Corpus Christi, TX, 78411, US"
Jr. Cheeseburger Deluxe,1.99,350,"4123 South Staples, Corpus Christi, TX, 78411, US"
Jr. Cheeseburger,1.69,290,"4123 South Staples, Corpus Christi, TX, 78411, US"
Double Stack™,2.79,410,"4123 South Staples, Corpus Christi, TX, 78411, US"
Jr. Hamburger,1.39,250,"4123 South Staples, Corpus Christi, TX, 78411, US"
Texas Double Cheeseburger,2.69,410,"4123 South Staples, Corpus Christi, TX, 78411, US"
French Fries,1.59-3.39,210-470,"4123 South Staples, Corpus Christi, TX, 78411, US"
Baconator Fries,3.49,460,"4123 South Staples, Corpus Christi, TX, 78411, US"
Chili Cheese Fries,3.49,520,"4123 South Staples, Corpus Christi, TX, 78411, US"
Cheese Fries,2.89,470,"4123 South Staples, Corpus Christi, TX, 78411, US"
Chili,2.79/3.69,240/340,"4123 South Staples, Corpus Christi, TX, 78411, US"
Sour Cream and Chive Baked Potato,2.49,310,"4123 South Staples, Corpus Christi, TX, 78411, US"
Plain Baked Potato,2.29,270,"4123 South Staples, Corpus Christi, TX, 78411, US"
Bacon Cheese Baked Potato,3.99,440,"4123 South Staples, Corpus Christi, TX, 78411, US"
Chili & Cheese Baked Potato,3.99,500,"4123 South Staples, Corpus Christi, TX, 78411, US"
Cheese Baked Potato,3.39,450,"4123 South Staples, Corpus Christi, TX, 78411, US"
Apple Bites,0.99,35,"4123 South Staples, Corpus Christi, TX, 78411, US"
6 PC. Crispy Chicken Nuggets,1.99,270,"4123 South Staples, Corpus Christi, TX, 78411, US"
4 PC. Crispy Chicken Nuggets,1.69,180,"4123 South Staples, Corpus Christi, TX, 78411, US"
6 PC. Spicy Chicken Nuggets,1.99,280,"4123 South Staples, Corpus Christi, TX, 78411, US"
4 PC. Spicy Chicken Nuggets,1.69,190,"4123 South Staples, Corpus Christi, TX, 78411, US"
Pretzel Baconator®,8.49,"1,050","3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Dave's Single®,5.49,590,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Dave's Double®,6.49,860,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Dave's Triple®,7.49,"1,160","3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Baconator®,7.49,960,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Son of Baconator®,6.19,630,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Big Bacon Classic®,6.69,650,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Big Bacon Classic® Double,7.69,920,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Big Bacon Classic Triple,8.69,"1,220","3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Bacon Double Stack,3.29,440,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Jr. Bacon Cheeseburger,2.59,370,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Jr. Cheeseburger Deluxe,1.99,350,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Jr. Cheeseburger,1.69,290,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Double Stack™,2.79,410,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Jr. Hamburger,1.39,250,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Texas Double Cheeseburger,2.69,410,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
French Fries,1.59-3.39,210-470,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Baconator Fries,3.49,460,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Chili Cheese Fries,3.49,520,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Cheese Fries,2.89,470,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Chili,2.79/3.69,240/340,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Sour Cream and Chive Baked Potato,2.49,310,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Plain Baked Potato,2.29,270,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Bacon Cheese Baked Potato,3.99,440,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Chili & Cheese Baked Potato,3.99,500,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Cheese Baked Potato,3.39,450,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Apple Bites,0.99,35,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
6 PC. Crispy Chicken Nuggets,1.99,270,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
4 PC. Crispy Chicken Nuggets,1.69,180,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
6 PC. Spicy Chicken Nuggets,1.99,280,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
4 PC. Spicy Chicken Nuggets,1.69,190,"3155 S Padre Island Dr, Corpus Christi, TX, 78415, US"
Pretzel Baconator®,8.69,"1,050","409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Dave's Single®,5.19,590,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Dave's Double®,6.39,860,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Dave's Triple®,7.69,"1,160","409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Baconator®,7.69,960,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Son of Baconator®,6.29,630,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Big Bacon Classic®,6.39,650,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Big Bacon Classic® Double,7.59,920,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Big Bacon Classic Triple,8.89,"1,220","409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Bacon Double Stack,3.79,440,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Jr. Bacon Cheeseburger,3.19,370,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Jr. Cheeseburger Deluxe,2.29,350,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Jr. Cheeseburger,2.19,290,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Double Stack™,3.19,410,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Jr. Hamburger,1.89,250,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Texas Double Cheeseburger,3.19,410,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
French Fries,1.79-3.59,210-470,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Baconator Fries,3.99,460,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Chili Cheese Fries,3.99,520,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Cheese Fries,3.59,470,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Family Chili,14.99,"1,100","409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Chili,3.19/4.19,240/340,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Sour Cream and Chive Baked Potato,2.89,310,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Plain Baked Potato,2.69,270,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Bacon Cheese Baked Potato,4.39,440,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Chili & Cheese Baked Potato,4.39,500,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Cheese Baked Potato,3.99,450,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Apple Bites,1.49,35,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
6 PC. Crispy Chicken Nuggets,2.99,270,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"409 WEST ABRAM, ARLINGTON, TX, 76010, US"
Pretzel Baconator®,8.69,"1,050","1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Dave's Single®,5.19,590,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Dave's Double®,6.39,860,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Dave's Triple®,7.69,"1,160","1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Baconator®,7.69,960,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Son of Baconator®,6.29,630,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Big Bacon Classic®,6.39,650,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Big Bacon Classic® Double,7.59,920,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Big Bacon Classic Triple,8.89,"1,220","1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Bacon Double Stack,3.79,440,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Jr. Bacon Cheeseburger,3.19,370,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Jr. Cheeseburger Deluxe,2.29,350,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Jr. Cheeseburger,2.19,290,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Double Stack™,3.19,410,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Jr. Hamburger,1.89,250,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Texas Double Cheeseburger,3.19,410,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
French Fries,1.79-3.59,210-470,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Baconator Fries,3.99,460,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Chili Cheese Fries,3.99,520,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Cheese Fries,3.59,470,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Family Chili,14.99,"1,100","1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Chili,3.19/4.19,240/340,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Sour Cream and Chive Baked Potato,2.89,310,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Plain Baked Potato,2.69,270,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Bacon Cheese Baked Potato,4.39,440,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Chili & Cheese Baked Potato,4.39,500,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Cheese Baked Potato,3.99,450,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Apple Bites,1.49,35,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
6 PC. Crispy Chicken Nuggets,2.99,270,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"1311 NORTH COLLINS, ARLINGTON, TX, 76011, US"
Pretzel Baconator®,8.69,"1,050","2214 N Collins St, Arlington, TX, 76011, US"
Dave's Single®,5.19,590,"2214 N Collins St, Arlington, TX, 76011, US"
Dave's Double®,6.39,860,"2214 N Collins St, Arlington, TX, 76011, US"
Dave's Triple®,7.69,"1,160","2214 N Collins St, Arlington, TX, 76011, US"
Baconator®,7.69,960,"2214 N Collins St, Arlington, TX, 76011, US"
Son of Baconator®,6.29,630,"2214 N Collins St, Arlington, TX, 76011, US"
Big Bacon Classic®,6.39,650,"2214 N Collins St, Arlington, TX, 76011, US"
Big Bacon Classic® Double,7.59,920,"2214 N Collins St, Arlington, TX, 76011, US"
Big Bacon Classic Triple,8.89,"1,220","2214 N Collins St, Arlington, TX, 76011, US"
Bacon Double Stack,3.79,440,"2214 N Collins St, Arlington, TX, 76011, US"
Jr. Bacon Cheeseburger,3.19,370,"2214 N Collins St, Arlington, TX, 76011, US"
Jr. Cheeseburger Deluxe,2.29,350,"2214 N Collins St, Arlington, TX, 76011, US"
Jr. Cheeseburger,2.19,290,"2214 N Collins St, Arlington, TX, 76011, US"
Double Stack™,3.19,410,"2214 N Collins St, Arlington, TX, 76011, US"
Jr. Hamburger,1.89,250,"2214 N Collins St, Arlington, TX, 76011, US"
Texas Double Cheeseburger,3.19,410,"2214 N Collins St, Arlington, TX, 76011, US"
French Fries,1.79-3.59,210-470,"2214 N Collins St, Arlington, TX, 76011, US"
Baconator Fries,3.99,460,"2214 N Collins St, Arlington, TX, 76011, US"
Chili Cheese Fries,3.99,520,"2214 N Collins St, Arlington, TX, 76011, US"
Cheese Fries,3.59,470,"2214 N Collins St, Arlington, TX, 76011, US"
Family Chili,14.99,"1,100","2214 N Collins St, Arlington, TX, 76011, US"
Chili,3.19/4.19,240/340,"2214 N Collins St, Arlington, TX, 76011, US"
Sour Cream and Chive Baked Potato,2.89,310,"2214 N Collins St, Arlington, TX, 76011, US"
Plain Baked Potato,2.69,270,"2214 N Collins St, Arlington, TX, 76011, US"
Bacon Cheese Baked Potato,4.39,440,"2214 N Collins St, Arlington, TX, 76011, US"
Chili & Cheese Baked Potato,4.39,500,"2214 N Collins St, Arlington, TX, 76011, US"
Cheese Baked Potato,3.99,450,"2214 N Collins St, Arlington, TX, 76011, US"
Apple Bites,1.49,35,"2214 N Collins St, Arlington, TX, 76011, US"
6 PC. Crispy Chicken Nuggets,2.99,270,"2214 N Collins St, Arlington, TX, 76011, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"2214 N Collins St, Arlington, TX, 76011, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"2214 N Collins St, Arlington, TX, 76011, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"2214 N Collins St, Arlington, TX, 76011, US"
Pretzel Baconator®,8.69,"1,050","700 W Division St, Arlington, TX, 76012, US"
Dave's Single®,5.19,590,"700 W Division St, Arlington, TX, 76012, US"
Dave's Double®,6.39,860,"700 W Division St, Arlington, TX, 76012, US"
Dave's Triple®,7.69,"1,160","700 W Division St, Arlington, TX, 76012, US"
Baconator®,7.69,960,"700 W Division St, Arlington, TX, 76012, US"
Son of Baconator®,6.29,630,"700 W Division St, Arlington, TX, 76012, US"
Big Bacon Classic®,6.39,650,"700 W Division St, Arlington, TX, 76012, US"
Big Bacon Classic® Double,7.59,920,"700 W Division St, Arlington, TX, 76012, US"
Big Bacon Classic Triple,8.89,"1,220","700 W Division St, Arlington, TX, 76012, US"
Bacon Double Stack,3.79,440,"700 W Division St, Arlington, TX, 76012, US"
Jr. Bacon Cheeseburger,3.19,370,"700 W Division St, Arlington, TX, 76012, US"
Jr. Cheeseburger Deluxe,2.29,350,"700 W Division St, Arlington, TX, 76012, US"
Jr. Cheeseburger,2.19,290,"700 W Division St, Arlington, TX, 76012, US"
Double Stack™,3.19,410,"700 W Division St, Arlington, TX, 76012, US"
Jr. Hamburger,1.89,250,"700 W Division St, Arlington, TX, 76012, US"
Texas Double Cheeseburger,3.19,410,"700 W Division St, Arlington, TX, 76012, US"
French Fries,1.79-3.59,210-470,"700 W Division St, Arlington, TX, 76012, US"
Baconator Fries,3.99,460,"700 W Division St, Arlington, TX, 76012, US"
Chili Cheese Fries,3.99,520,"700 W Division St, Arlington, TX, 76012, US"
Cheese Fries,3.59,470,"700 W Division St, Arlington, TX, 76012, US"
Family Chili,14.99,"1,100","700 W Division St, Arlington, TX, 76012, US"
Chili,3.19/4.19,240/340,"700 W Division St, Arlington, TX, 76012, US"
Sour Cream and Chive Baked Potato,2.89,310,"700 W Division St, Arlington, TX, 76012, US"
Plain Baked Potato,2.69,270,"700 W Division St, Arlington, TX, 76012, US"
Bacon Cheese Baked Potato,4.39,440,"700 W Division St, Arlington, TX, 76012, US"
Chili & Cheese Baked Potato,4.39,500,"700 W Division St, Arlington, TX, 76012, US"
Cheese Baked Potato,3.99,450,"700 W Division St, Arlington, TX, 76012, US"
Apple Bites,1.49,35,"700 W Division St, Arlington, TX, 76012, US"
6 PC. Crispy Chicken Nuggets,2.99,270,"700 W Division St, Arlington, TX, 76012, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"700 W Division St, Arlington, TX, 76012, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"700 W Division St, Arlington, TX, 76012, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"700 W Division St, Arlington, TX, 76012, US"
