search_location,restaurant_name,item,price,restaurant_address
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Bacon Breakfast TOASTER®,5.58,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Sausage Breakfast TOASTER®,5.58,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Bacon Breakfast Burrito,4.75,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Sausage Breakfast Burrito,4.75,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Ultimate Meat &amp; Cheese Breakfast Burrito™,5.94,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,SuperSONIC® Breakfast Burrito,5.94,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Cheese Tots,0.00,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Cheese Fries,0.00,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Hot Fudge Sundae,2.96,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Ice Cream Dish,1.42,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Strawberry Sundae,2.96,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,Caramel Sundae,2.96,"31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Sonic,location,"31187 Mission Boulevard, Hayward, CA 94544, US","31187 Mission Boulevard, Hayward, CA 94544, US"
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Five Guys,,,
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",Carls Jr,,,
"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",The Habit,,,
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium French Fries,4.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Big Mac®,8.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,10 pc. Chicken McNuggets®,7.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,McChicken®,3.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Cheeseburger,5.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hot 'N Spicy McChicken®,3.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,2 Cheeseburger Meal,13.09,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,20 pc. Chicken McNuggets®,9.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Big Mac® Meal,15.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,10 pc. Chicken McNuggets® Meal,14.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Quarter Pounder® with Cheese Meal,16.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,40 pc. Chicken McNuggets®,16.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,McCrispy™ Meal,14.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,McCrispy™,7.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Napkin,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Straw,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Coffee Stirrer,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spoons,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Fork,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Knife,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Shamrock Shake®,4.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Quarter Pounder® with Cheese Meal,15.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Deluxe McCrispy™ Meal,15.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Deluxe Spicy McCrispy™ Meal,15.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spicy McCrispy™ Meal,14.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Filet-O-Fish® Meal,14.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Quarter Pounder® with Cheese Deluxe Meal,16.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Quarter Pounder® with Cheese Deluxe Meal,16.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Bacon Quarter Pounder® with Cheese Meal,17.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Bacon Quarter Pounder® with Cheese Meal,18.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,6 pc. Chicken McNuggets®,6.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,4 pc. Chicken McNuggets®,4.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,6 pc. Chicken McNuggets® Meal,13.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,4 pc. Spicy Chicken McNuggets®,4.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,6 pc. Spicy Chicken McNuggets®,6.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,6 pc. Spicy Chicken McNuggets® Meal,13.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,10 pc. Spicy Chicken McNuggets®,7.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,10 pc. Spicy Chicken McNuggets® Meal,14.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,20 pc. Spicy Chicken McNuggets®,9.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,40 pc. Spicy Chicken McNuggets®,16.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Classic Cheeseburger Pack,24.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Classic Big Mac® Pack,34.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,20 pc. Chicken McNuggets® &amp; 2 Medium Fries,18.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,40 pc. Chicken McNuggets® &amp; 2 Large Fries,29.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,13 Cookie Tote,13.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,40 pc. Spicy Chicken McNuggets® &amp; 2 Large Fries,29.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spicy McNugget® Classic Cheeseburger Pack,24.95,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spicy McNugget® Classic Big Mac® Pack,35.55,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,OREO® McFlurry®,5.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Apple Pie,2.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,2 Cookies,3.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hot Fudge Sundae,4.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,M&amp;M® McFlurry®,5.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Chocolate Shake,4.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Caramel Sundae,4.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Vanilla Shake,4.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,1 Cookie,1.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Strawberry &amp; Crème Pie,3.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,4 pc. Chicken McNuggets® Happy Meal®,7.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hamburger Happy Meal®,6.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Creamy Ranch Sauce,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Ketchup Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Sweet N Sour Dipping Sauce,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Tangy BBQ Dipping Sauce,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spicy Buffalo,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Honey Mustard,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hot Picante Salsa,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Mayonnaise Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hot Mustard Dipping Sauce,0.25,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Honey Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Salt Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Syrup,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Strawberry Preserve,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Mustard Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Grape Jam,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Creamer Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Butter,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Mild Picante Salsa,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Pepper Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Sugar Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Equal Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Splenda Packet,0.00,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Savory Chili WcDonald's Sauce,0.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Apple Slices,1.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,3 Half Strips Bacon,3.29,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Frappé,5.28,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Premium Roast Coffee,2.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Latte,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced French Vanilla Coffee,3.88,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Caramel Coffee,3.88,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Coffee,3.88,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced French Vanilla Latte,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Caramel Macchiato,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Mocha,3.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Sugar Free Vanilla Latte,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Mocha Frappé,5.28,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Hazelnut Coffee,3.88,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Caramel Mocha,3.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Caramel Latte,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Latte,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Decaf Coffee,2.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Hazelnut Latte,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Mocha,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium French Vanilla Latte,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Hazelnut Latte,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Iced Sugar Free Vanilla Coffee,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Hot Tea,2.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Premium Hot Chocolate,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Hot Chocolate,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Macchiato,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Mocha,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Latte,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Sugar Free Vanilla Latte,3.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Cappuccino,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Vanilla Cappuccino,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Sugar Free Vanilla Cappuccino,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Hazelnut Cappuccino,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Caramel Cappuccino,3.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Americano,3.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Coke®,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Sprite®,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Frozen Coca-Cola®,3.78,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Sweet Iced Tea,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Frozen Fanta® Blue Raspberry,3.78,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Dr Pepper®,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Mango Pineapple Smoothie,5.28,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Frozen Fanta® Wild Cherry,3.78,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Diet Coke®,2.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Milk,2.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Fanta® Orange,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Hi-C® Orange,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium POWERADE®,3.18,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Diet Dr Pepper®,2.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Strawberry Banana Smoothie,5.28,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,DASANI® Bottled Water,3.19,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Unsweetened Iced Tea,2.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Medium Minute Maid® Orange Juice,4.79,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Chocolate Milk,2.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Honest Kids® Organic Apple Juice Drink,2.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Cheeseburger,2.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Filet-O-Fish®,6.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,McDouble®,4.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Quarter Pounder® with Cheese,8.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Quarter Pounder® with Cheese,9.69,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Hamburger,2.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Deluxe McCrispy™,8.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Spicy McCrispy™,7.99,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Quarter Pounder® with Cheese Deluxe,9.59,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Bacon Quarter Pounder® with Cheese,10.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Quarter Pounder® with Cheese Deluxe,9.89,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Hamburger,4.49,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Deluxe Spicy McCrispy™,8.39,"255 Winston Dr, San Francisco, CA 94132, US"
"1900 28th Ave, San Francisco, CA 94122",McDonald,Double Bacon Quarter Pounder® with Cheese,11.79,"255 Winston Dr, San Francisco, CA 94132, US"
