,menu_item,price,calories,address
4196,Loaded Nacho Double Cheeseburger,7.69,980,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4197,Loaded Nacho Triple Cheeseburger,8.69,"1,280","1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4198,Dave's Single®,5.89,590,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4199,Dave's Double®,6.89,860,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4200,Dave's Triple®,7.89,"1,160","1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4201,Baconator®,7.69,960,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4202,Son of Baconator®,5.99,630,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4203,Big Bacon Classic®,6.39,650,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4204,Big Bacon Classic® Double,7.39,910,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4205,Big Bacon Classic Triple,8.39,"1,220","1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4206,Bacon Double Stack,3.69,440,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4207,Jr. Bacon Cheeseburger,3.19,370,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4208,Jr. Cheeseburger Deluxe,2.49,340,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4209,Jr. Cheeseburger,1.99,290,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4210,Double Stack™,3.19,410,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4211,Jr. Hamburger,1.59,250,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4212,French Fries,1.69-2.99,210-470,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4213,Queso Fries,2.69,390,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4214,Baconator Fries,3.69,460,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4215,Chili Cheese Fries,3.69,520,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4216,Cheese Fries,2.69,470,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4217,Chili,2.99/3.89,240/340,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4218,Sour Cream and Chive Baked Potato,2.69,310,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4219,Plain Baked Potato,2.49,270,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4220,Bacon Cheese Baked Potato,4.19,440,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4221,Chili & Cheese Baked Potato,4.19,500,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4222,Cheese Baked Potato,3.69,450,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4223,Apple Bites,1.59,35,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4224,6 PC. Crispy Chicken Nuggets,2.49,270,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4225,4 PC. Crispy Chicken Nuggets,1.69,180,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4226,6 PC. Spicy Chicken Nuggets,2.49,280,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4227,4 PC. Spicy Chicken Nuggets,1.69,190,"1702 Memorial Blvd, Murfreesboro, TN, 37129, US"
4228,Pretzel Baconator®,8.69,"1,050","1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4229,Loaded Nacho Single Cheeseburger,6.69,710,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4230,Loaded Nacho Double Cheeseburger,7.69,980,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4231,Loaded Nacho Triple Cheeseburger,8.69,"1,280","1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4232,Dave's Single®,5.89,590,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4233,Dave's Double®,6.89,860,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4234,Dave's Triple®,7.89,"1,160","1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4235,Baconator®,7.69,960,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4236,Son of Baconator®,5.99,630,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4237,Big Bacon Classic®,6.39,650,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4238,Big Bacon Classic® Double,7.39,910,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4239,Big Bacon Classic Triple,8.39,"1,220","1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4240,Bacon Double Stack,3.69,440,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4241,Jr. Bacon Cheeseburger,3.19,370,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4242,Jr. Cheeseburger Deluxe,2.49,340,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4243,Jr. Cheeseburger,1.99,290,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4244,Double Stack™,3.19,410,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4245,Jr. Hamburger,1.59,250,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4246,French Fries,1.69-2.99,210-470,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4247,Queso Fries,2.69,390,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4248,Baconator Fries,3.69,460,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4249,Chili Cheese Fries,3.69,520,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4250,Cheese Fries,2.69,470,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4251,Family Chili,14.99,"1,100","1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4252,Chili,2.99/3.89,240/340,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4253,Sour Cream and Chive Baked Potato,2.69,310,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4254,Plain Baked Potato,2.49,270,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4255,Bacon Cheese Baked Potato,4.19,440,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4256,Chili & Cheese Baked Potato,4.19,500,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4257,Cheese Baked Potato,3.69,450,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4258,Apple Bites,1.59,35,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4259,6 PC. Crispy Chicken Nuggets,2.49,270,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4260,4 PC. Crispy Chicken Nuggets,1.69,180,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4261,6 PC. Spicy Chicken Nuggets,2.49,280,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4262,4 PC. Spicy Chicken Nuggets,1.69,190,"1621 Middle Tennessee Boulevard, Murfreesboro, TN, 37130, US"
4263,Pretzel Baconator®,8.49,"1,050","123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4264,Dave's Single®,5.99,590,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4265,Dave's Double®,6.99,860,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4266,Dave's Triple®,7.69,"1,160","123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4267,Baconator®,7.49,960,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4268,Son of Baconator®,5.79,630,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4269,Big Bacon Classic®,6.59,650,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4270,Big Bacon Classic® Double,7.59,920,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4271,Big Bacon Classic Triple,8.59,"1,220","123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4272,Bacon Double Stack,3.29,440,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4273,Jr. Bacon Cheeseburger,2.69,370,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4274,Jr. Cheeseburger Deluxe,2.19,350,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4275,Jr. Cheeseburger,1.59,290,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4276,Double Stack™,2.69,410,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4277,Jr. Hamburger,1.39,250,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4278,French Fries,1.69-3.59,210-470,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4279,Baconator Fries,3.69,460,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4280,Chili Cheese Fries,3.69,520,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4281,Cheese Fries,3.29,470,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4282,Family Chili,11.99,"1,100","123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4283,Chili,2.39/3.19,240/340,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4284,Sour Cream and Chive Baked Potato,2.59,310,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4285,Plain Baked Potato,2.39,270,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4286,Bacon Cheese Baked Potato,4.29,440,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4287,Chili & Cheese Baked Potato,4.29,500,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4288,Cheese Baked Potato,3.89,450,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4289,Apple Bites,0.99,35,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4290,6 PC. Crispy Chicken Nuggets,3.60,270,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4291,4 PC. Crispy Chicken Nuggets,3.00,180,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4292,6 PC. Spicy Chicken Nuggets,3.60,280,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4293,4 PC. Spicy Chicken Nuggets,3.00,190,"123 FORKS OF THE RIVER PKWY, SEVIERVILLE, TN, 37862, US"
4294,Pretzel Baconator®,8.49,"1,050","928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4295,Dave's Single®,5.99,590,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4296,Dave's Double®,6.99,860,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4297,Dave's Triple®,7.69,"1,160","928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4298,Baconator®,7.49,960,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4299,Son of Baconator®,5.79,630,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4300,Big Bacon Classic®,6.59,650,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4301,Big Bacon Classic® Double,7.59,920,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4302,Big Bacon Classic Triple,8.59,"1,220","928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4303,Bacon Double Stack,3.29,440,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4304,Jr. Bacon Cheeseburger,2.69,370,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4305,Jr. Cheeseburger Deluxe,2.19,350,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4306,Jr. Cheeseburger,1.59,290,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4307,Double Stack™,2.69,410,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4308,Jr. Hamburger,1.39,250,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4309,French Fries,1.69-3.59,210-470,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4310,Baconator Fries,3.69,460,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4311,Chili Cheese Fries,3.69,520,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4312,Cheese Fries,3.29,470,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4313,Chili,2.39/3.19,240/340,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4314,Sour Cream and Chive Baked Potato,2.59,310,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4315,Plain Baked Potato,2.39,270,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4316,Bacon Cheese Baked Potato,4.29,440,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4317,Chili & Cheese Baked Potato,4.29,500,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4318,Cheese Baked Potato,3.89,450,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4319,Apple Bites,0.99,35,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4320,6 PC. Crispy Chicken Nuggets,3.60,270,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4321,4 PC. Crispy Chicken Nuggets,3.00,180,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4322,6 PC. Spicy Chicken Nuggets,3.60,280,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4323,4 PC. Spicy Chicken Nuggets,3.00,190,"928 Dolly Parton Parkway, Sevierville, TN, 37862, US"
4324,Pretzel Baconator®,9.39,"1,050","315 Washington Street, Memphis, TN, 38103, US"
4325,Loaded Nacho Single Cheeseburger,6.59,710,"315 Washington Street, Memphis, TN, 38103, US"
4326,Loaded Nacho Double Cheeseburger,8.29,980,"315 Washington Street, Memphis, TN, 38103, US"
4327,Loaded Nacho Triple Cheeseburger,9.99,"1,280","315 Washington Street, Memphis, TN, 38103, US"
4328,Dave's Single®,5.39,590,"315 Washington Street, Memphis, TN, 38103, US"
4329,Dave's Double®,7.09,860,"315 Washington Street, Memphis, TN, 38103, US"
4330,Dave's Triple®,8.79,"1,160","315 Washington Street, Memphis, TN, 38103, US"
4331,Baconator®,8.39,960,"315 Washington Street, Memphis, TN, 38103, US"
4332,Son of Baconator®,6.49,630,"315 Washington Street, Memphis, TN, 38103, US"
4333,Big Bacon Classic®,6.49,650,"315 Washington Street, Memphis, TN, 38103, US"
4334,Big Bacon Classic® Double,8.19,910,"315 Washington Street, Memphis, TN, 38103, US"
4335,Big Bacon Classic Triple,9.89,"1,220","315 Washington Street, Memphis, TN, 38103, US"
4336,Bacon Double Stack,4.09,440,"315 Washington Street, Memphis, TN, 38103, US"
4337,Jr. Bacon Cheeseburger,3.19,370,"315 Washington Street, Memphis, TN, 38103, US"
4338,Jr. Cheeseburger,2.69,290,"315 Washington Street, Memphis, TN, 38103, US"
4339,Double Stack™,3.49,410,"315 Washington Street, Memphis, TN, 38103, US"
4340,Jr. Hamburger,2.29,250,"315 Washington Street, Memphis, TN, 38103, US"
4341,French Fries,1.49-3.59,210-470,"315 Washington Street, Memphis, TN, 38103, US"
4342,Queso Fries,3.39,390,"315 Washington Street, Memphis, TN, 38103, US"
4343,Baconator Fries,3.79,460,"315 Washington Street, Memphis, TN, 38103, US"
4344,Chili Cheese Fries,3.99,520,"315 Washington Street, Memphis, TN, 38103, US"
4345,Cheese Fries,3.39,470,"315 Washington Street, Memphis, TN, 38103, US"
4346,Family Chili,12.99,"1,100","315 Washington Street, Memphis, TN, 38103, US"
4347,Chili,2.99/3.99,240/340,"315 Washington Street, Memphis, TN, 38103, US"
4348,Sour Cream and Chive Baked Potato,2.89,310,"315 Washington Street, Memphis, TN, 38103, US"
4349,Plain Baked Potato,2.79,270,"315 Washington Street, Memphis, TN, 38103, US"
4350,Bacon Cheese Baked Potato,4.49,440,"315 Washington Street, Memphis, TN, 38103, US"
4351,Chili & Cheese Baked Potato,4.49,500,"315 Washington Street, Memphis, TN, 38103, US"
4352,Cheese Baked Potato,3.99,450,"315 Washington Street, Memphis, TN, 38103, US"
4353,Apple Bites,1.79,35,"315 Washington Street, Memphis, TN, 38103, US"
4354,6 PC. Crispy Chicken Nuggets,3.39,270,"315 Washington Street, Memphis, TN, 38103, US"
4355,4 PC. Crispy Chicken Nuggets,2.59,180,"315 Washington Street, Memphis, TN, 38103, US"
4356,6 PC. Spicy Chicken Nuggets,3.39,280,"315 Washington Street, Memphis, TN, 38103, US"
4357,4 PC. Spicy Chicken Nuggets,2.59,190,"315 Washington Street, Memphis, TN, 38103, US"
4358,Pretzel Baconator®,8.99,"1,050","1313 Murfreesboro Road, Franklin, TN, 37067, US"
4359,Loaded Nacho Single Cheeseburger,6.99,710,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4360,Loaded Nacho Double Cheeseburger,7.99,980,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4361,Loaded Nacho Triple Cheeseburger,8.99,"1,280","1313 Murfreesboro Road, Franklin, TN, 37067, US"
4362,Dave's Single®,5.99,590,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4363,Dave's Double®,6.99,860,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4364,Dave's Triple®,7.99,"1,160","1313 Murfreesboro Road, Franklin, TN, 37067, US"
4365,Baconator®,7.99,960,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4366,Son of Baconator®,6.49,630,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4367,Big Bacon Classic®,6.89,650,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4368,Big Bacon Classic® Double,7.49,910,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4369,Big Bacon Classic Triple,8.89,"1,220","1313 Murfreesboro Road, Franklin, TN, 37067, US"
4370,Bacon Double Stack,3.99,440,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4371,Jr. Bacon Cheeseburger,3.49,370,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4372,Jr. Cheeseburger Deluxe,2.69,340,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4373,Jr. Cheeseburger,2.29,290,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4374,Double Stack™,3.49,410,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4375,Jr. Hamburger,1.69,250,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4376,French Fries,1.89-3.19,210-470,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4377,Queso Fries,2.79,390,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4378,Baconator Fries,3.99,460,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4379,Chili Cheese Fries,3.79,520,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4380,Cheese Fries,2.79,470,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4381,Family Chili,14.99,"1,100","1313 Murfreesboro Road, Franklin, TN, 37067, US"
4382,Chili,2.99/3.99,240/340,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4383,Sour Cream and Chive Baked Potato,2.99,310,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4384,Plain Baked Potato,2.39,270,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4385,Bacon Cheese Baked Potato,4.49,440,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4386,Chili & Cheese Baked Potato,4.19,500,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4387,Cheese Baked Potato,3.39,450,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4388,Apple Bites,1.59,35,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4389,6 PC. Crispy Chicken Nuggets,2.89,270,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4390,4 PC. Crispy Chicken Nuggets,1.99,180,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4391,6 PC. Spicy Chicken Nuggets,2.89,280,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4392,4 PC. Spicy Chicken Nuggets,1.99,190,"1313 Murfreesboro Road, Franklin, TN, 37067, US"
4393,Pretzel Baconator®,8.99,"1,050","2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4394,Loaded Nacho Single Cheeseburger,6.59,710,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4395,Loaded Nacho Double Cheeseburger,7.79,980,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4396,Loaded Nacho Triple Cheeseburger,8.99,"1,280","2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4397,Dave's Single®,5.59,590,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4398,Dave's Double®,6.59,860,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4399,Dave's Triple®,8.19,"1,160","2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4400,Baconator®,8.09,960,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4401,Son of Baconator®,6.19,630,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4402,Big Bacon Classic®,6.59,650,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4403,Big Bacon Classic® Double,7.99,920,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4404,Big Bacon Classic Triple,9.49,"1,220","2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4405,Bacon Double Stack,4.09,440,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4406,Jr. Bacon Cheeseburger,3.19,370,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4407,Jr. Cheeseburger Deluxe,3.19,350,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4408,Jr. Cheeseburger,2.59,290,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4409,Double Stack™,3.59,410,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4410,Jr. Hamburger,2.19,250,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4411,Texas Double Cheeseburger,3.49,410,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4412,French Fries,1.79-3.59,210-470,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4413,Queso Fries,3.49,390,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4414,Baconator Fries,4.19,460,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4415,Chili Cheese Fries,4.19,520,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4416,Cheese Fries,3.49,470,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4417,Chili,3.19/4.29,240/340,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4418,Sour Cream and Chive Baked Potato,3.19,310,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4419,Plain Baked Potato,2.99,270,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4420,Bacon Cheese Baked Potato,4.29,440,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4421,Chili & Cheese Baked Potato,4.29,500,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4422,Cheese Baked Potato,3.89,450,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4423,Apple Bites,1.79,35,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4424,6 PC. Crispy Chicken Nuggets,2.99,270,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4425,4 PC. Crispy Chicken Nuggets,2.19,180,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4426,6 PC. Spicy Chicken Nuggets,2.99,280,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4427,4 PC. Spicy Chicken Nuggets,2.19,190,"2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX, 78223, US"
4428,Pretzel Baconator®,7.99,"1,050","1810, Pearland, TX, 77581, US"
4429,Loaded Nacho Single Cheeseburger,6.69,710,"1810, Pearland, TX, 77581, US"
4430,Loaded Nacho Double Cheeseburger,7.69,980,"1810, Pearland, TX, 77581, US"
