,menu_item,price,calories,address
3534,6 PC. Spicy Chicken Nuggets,3.60,280,"361 Johnnie Dodds Boulevard, Mount Pleasant, SC, 29464, US"
3535,4 PC. Spicy Chicken Nuggets,3.00,190,"361 Johnnie Dodds Boulevard, Mount Pleasant, SC, 29464, US"
3536,Pretzel Baconator®,8.89,"1,050","30 Henrydale Avenue, Greenville, SC, 29605, US"
3537,Dave's Single®,5.69,590,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3538,Dave's Double®,6.69,860,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3539,Dave's Triple®,7.69,"1,160","30 Henrydale Avenue, Greenville, SC, 29605, US"
3540,Baconator®,7.89,960,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3541,Son of Baconator®,5.79,630,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3542,Big Bacon Classic®,6.19,650,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3543,Big Bacon Classic® Double,7.19,910,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3544,Big Bacon Classic Triple,8.19,"1,220","30 Henrydale Avenue, Greenville, SC, 29605, US"
3545,Bacon Double Stack,3.49,440,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3546,Jr. Bacon Cheeseburger,2.99,370,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3547,Jr. Cheeseburger Deluxe,2.19,340,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3548,Jr. Cheeseburger,1.89,290,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3549,Double Stack™,2.99,410,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3550,Jr. Hamburger,1.39,250,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3551,French Fries,1.69-3.19,210-470,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3552,Baconator Fries,3.69,460,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3553,Chili Cheese Fries,3.69,520,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3554,Cheese Fries,3.19,470,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3555,Chili,2.79/3.59,240/340,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3556,Sour Cream and Chive Baked Potato,2.69,310,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3557,Plain Baked Potato,2.59,270,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3558,Bacon Cheese Baked Potato,4.19,440,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3559,Chili & Cheese Baked Potato,4.19,500,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3560,Cheese Baked Potato,3.69,450,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3561,Apple Bites,1.39,35,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3562,6 PC. Crispy Chicken Nuggets,2.79,270,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3563,4 PC. Crispy Chicken Nuggets,2.19,180,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3564,6 PC. Spicy Chicken Nuggets,2.79,280,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3565,4 PC. Spicy Chicken Nuggets,2.19,190,"30 Henrydale Avenue, Greenville, SC, 29605, US"
3566,Pretzel Baconator®,8.59,"1,050","3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3567,Dave's Single®,5.29,590,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3568,Dave's Double®,6.29,860,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3569,Dave's Triple®,7.29,"1,160","3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3570,Baconator®,7.59,960,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3571,Son of Baconator®,5.39,630,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3572,Big Bacon Classic®,5.99,650,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3573,Big Bacon Classic® Double,6.99,920,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3574,Big Bacon Classic Triple,7.99,"1,220","3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3575,Carolina Classic,5.19,540,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3576,Bacon Double Stack,3.39,440,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3577,Jr. Bacon Cheeseburger,2.89,370,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3578,Jr. Cheeseburger Deluxe,2.29,350,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3579,Jr. Cheeseburger,1.99,290,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3580,Double Stack™,2.99,410,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3581,Jr. Hamburger,1.69,250,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3582,French Fries,1.79-3.19,210-470,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3583,Baconator Fries,3.49,460,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3584,Chili Cheese Fries,3.49,520,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3585,Cheese Fries,2.79,470,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3586,Chili,2.69/3.49,240/340,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3587,Sour Cream and Chive Baked Potato,2.59,310,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3588,Plain Baked Potato,2.39,270,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3589,Bacon Cheese Baked Potato,3.69,440,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3590,Chili & Cheese Baked Potato,3.69,500,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3591,Cheese Baked Potato,3.29,450,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3592,Apple Bites,1.39,35,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3593,6 PC. Crispy Chicken Nuggets,2.49,270,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3594,4 PC. Crispy Chicken Nuggets,1.89,180,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3595,6 PC. Spicy Chicken Nuggets,2.49,280,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3596,4 PC. Spicy Chicken Nuggets,1.89,190,"3201 N Kings Hwy, Myrtle Beach, SC, 29577, US"
3597,Pretzel Baconator®,8.59,"1,050","804 Assembly, Columbia, SC, 29201, US"
3598,Dave's Single®,5.29,590,"804 Assembly, Columbia, SC, 29201, US"
3599,Dave's Double®,6.39,860,"804 Assembly, Columbia, SC, 29201, US"
3600,Dave's Triple®,7.49,"1,160","804 Assembly, Columbia, SC, 29201, US"
3601,Baconator®,7.59,960,"804 Assembly, Columbia, SC, 29201, US"
3602,Son of Baconator®,5.59,630,"804 Assembly, Columbia, SC, 29201, US"
3603,Big Bacon Classic®,6.79,650,"804 Assembly, Columbia, SC, 29201, US"
3604,Big Bacon Classic® Double,7.89,910,"804 Assembly, Columbia, SC, 29201, US"
3605,Big Bacon Classic Triple,9.09,"1,220","804 Assembly, Columbia, SC, 29201, US"
3606,Bacon Double Stack,3.49,440,"804 Assembly, Columbia, SC, 29201, US"
3607,Jr. Bacon Cheeseburger,2.89,370,"804 Assembly, Columbia, SC, 29201, US"
3608,Jr. Cheeseburger Deluxe,2.29,340,"804 Assembly, Columbia, SC, 29201, US"
3609,Jr. Cheeseburger,1.79,290,"804 Assembly, Columbia, SC, 29201, US"
3610,Double Stack™,3.09,410,"804 Assembly, Columbia, SC, 29201, US"
3611,Jr. Hamburger,1.49,250,"804 Assembly, Columbia, SC, 29201, US"
3612,French Fries,1.79-3.29,210-470,"804 Assembly, Columbia, SC, 29201, US"
3613,Baconator Fries,3.59,460,"804 Assembly, Columbia, SC, 29201, US"
3614,Chili Cheese Fries,3.59,520,"804 Assembly, Columbia, SC, 29201, US"
3615,Cheese Fries,3.09,470,"804 Assembly, Columbia, SC, 29201, US"
3616,Chili,2.69/3.59,240/340,"804 Assembly, Columbia, SC, 29201, US"
3617,Sour Cream and Chive Baked Potato,2.59,310,"804 Assembly, Columbia, SC, 29201, US"
3618,Plain Baked Potato,2.49,270,"804 Assembly, Columbia, SC, 29201, US"
3619,Bacon Cheese Baked Potato,3.99,440,"804 Assembly, Columbia, SC, 29201, US"
3620,Chili & Cheese Baked Potato,3.99,500,"804 Assembly, Columbia, SC, 29201, US"
3621,Cheese Baked Potato,3.59,450,"804 Assembly, Columbia, SC, 29201, US"
3622,Apple Bites,1.39,35,"804 Assembly, Columbia, SC, 29201, US"
3623,6 PC. Crispy Chicken Nuggets,2.69,270,"804 Assembly, Columbia, SC, 29201, US"
3624,4 PC. Crispy Chicken Nuggets,1.99,180,"804 Assembly, Columbia, SC, 29201, US"
3625,6 PC. Spicy Chicken Nuggets,2.69,280,"804 Assembly, Columbia, SC, 29201, US"
3626,4 PC. Spicy Chicken Nuggets,1.99,190,"804 Assembly, Columbia, SC, 29201, US"
3627,Pretzel Baconator®,8.59,"1,050","823 Knox Abbott Dr., Cayce, SC, 29033, US"
3628,Dave's Single®,5.29,590,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3629,Dave's Double®,6.39,860,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3630,Dave's Triple®,7.49,"1,160","823 Knox Abbott Dr., Cayce, SC, 29033, US"
3631,Baconator®,7.59,960,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3632,Son of Baconator®,5.59,630,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3633,Big Bacon Classic®,6.79,650,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3634,Big Bacon Classic® Double,7.89,910,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3635,Big Bacon Classic Triple,9.09,"1,220","823 Knox Abbott Dr., Cayce, SC, 29033, US"
3636,Bacon Double Stack,3.49,440,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3637,Jr. Bacon Cheeseburger,2.89,370,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3638,Jr. Cheeseburger Deluxe,2.29,340,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3639,Jr. Cheeseburger,1.79,290,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3640,Double Stack™,3.09,410,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3641,Jr. Hamburger,1.49,250,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3642,French Fries,1.79-3.29,210-470,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3643,Baconator Fries,3.59,460,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3644,Chili Cheese Fries,3.59,520,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3645,Cheese Fries,3.09,470,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3646,Chili,2.69/3.59,240/340,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3647,Sour Cream and Chive Baked Potato,2.59,310,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3648,Plain Baked Potato,2.49,270,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3649,Bacon Cheese Baked Potato,3.99,440,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3650,Chili & Cheese Baked Potato,3.99,500,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3651,Cheese Baked Potato,3.59,450,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3652,Apple Bites,1.39,35,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3653,6 PC. Crispy Chicken Nuggets,2.69,270,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3654,4 PC. Crispy Chicken Nuggets,1.99,180,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3655,6 PC. Spicy Chicken Nuggets,2.69,280,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3656,4 PC. Spicy Chicken Nuggets,1.99,190,"823 Knox Abbott Dr., Cayce, SC, 29033, US"
3657,Pretzel Baconator®,8.59,"1,050","2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3658,Dave's Single®,5.49,590,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3659,Dave's Double®,6.49,860,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3660,Dave's Triple®,7.49,"1,160","2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3661,Baconator®,7.59,960,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3662,Son of Baconator®,5.59,630,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3663,Big Bacon Classic®,5.99,650,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3664,Big Bacon Classic® Double,6.99,920,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3665,Big Bacon Classic Triple,7.99,"1,220","2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3666,Bacon Double Stack,3.39,440,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3667,Jr. Bacon Cheeseburger,2.89,370,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3668,Jr. Cheeseburger Deluxe,2.29,350,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3669,Jr. Cheeseburger,1.99,290,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3670,Double Stack™,2.99,410,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3671,Jr. Hamburger,1.69,250,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3672,French Fries,1.79-3.19,210-470,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3673,Baconator Fries,3.49,460,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3674,Chili Cheese Fries,3.49,520,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3675,Cheese Fries,2.79,470,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3676,Chili,2.79/3.59,240/340,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3677,Sour Cream and Chive Baked Potato,2.69,310,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3678,Plain Baked Potato,2.49,270,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3679,Bacon Cheese Baked Potato,3.79,440,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3680,Chili & Cheese Baked Potato,3.79,500,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3681,Cheese Baked Potato,3.29,450,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3682,Apple Bites,1.39,35,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3683,6 PC. Crispy Chicken Nuggets,2.59,270,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3684,4 PC. Crispy Chicken Nuggets,1.89,180,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3685,6 PC. Spicy Chicken Nuggets,2.59,280,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3686,4 PC. Spicy Chicken Nuggets,1.89,190,"2514 SUNSET BLVD, West Columbia, SC, 29169, US"
3687,Pretzel Baconator®,8.59,"1,050","1031 Assembly St, Columbia, SC, 29201, US"
3688,Dave's Single®,5.29,590,"1031 Assembly St, Columbia, SC, 29201, US"
3689,Dave's Double®,6.39,860,"1031 Assembly St, Columbia, SC, 29201, US"
3690,Dave's Triple®,7.49,"1,160","1031 Assembly St, Columbia, SC, 29201, US"
3691,Baconator®,7.59,960,"1031 Assembly St, Columbia, SC, 29201, US"
3692,Son of Baconator®,5.59,630,"1031 Assembly St, Columbia, SC, 29201, US"
3693,Big Bacon Classic®,6.79,650,"1031 Assembly St, Columbia, SC, 29201, US"
3694,Big Bacon Classic® Double,7.89,910,"1031 Assembly St, Columbia, SC, 29201, US"
3695,Big Bacon Classic Triple,9.09,"1,220","1031 Assembly St, Columbia, SC, 29201, US"
3696,Bacon Double Stack,3.49,440,"1031 Assembly St, Columbia, SC, 29201, US"
3697,Jr. Bacon Cheeseburger,2.89,370,"1031 Assembly St, Columbia, SC, 29201, US"
3698,Jr. Cheeseburger Deluxe,2.29,340,"1031 Assembly St, Columbia, SC, 29201, US"
3699,Jr. Cheeseburger,1.79,290,"1031 Assembly St, Columbia, SC, 29201, US"
3700,Double Stack™,3.09,410,"1031 Assembly St, Columbia, SC, 29201, US"
3701,Jr. Hamburger,1.49,250,"1031 Assembly St, Columbia, SC, 29201, US"
3702,French Fries,1.79-3.29,210-470,"1031 Assembly St, Columbia, SC, 29201, US"
3703,Baconator Fries,3.59,460,"1031 Assembly St, Columbia, SC, 29201, US"
3704,Chili Cheese Fries,3.59,520,"1031 Assembly St, Columbia, SC, 29201, US"
3705,Cheese Fries,3.09,470,"1031 Assembly St, Columbia, SC, 29201, US"
3706,Chili,2.69/3.59,240/340,"1031 Assembly St, Columbia, SC, 29201, US"
3707,Sour Cream and Chive Baked Potato,2.59,310,"1031 Assembly St, Columbia, SC, 29201, US"
3708,Plain Baked Potato,2.49,270,"1031 Assembly St, Columbia, SC, 29201, US"
3709,Bacon Cheese Baked Potato,3.99,440,"1031 Assembly St, Columbia, SC, 29201, US"
3710,Chili & Cheese Baked Potato,3.99,500,"1031 Assembly St, Columbia, SC, 29201, US"
3711,Cheese Baked Potato,3.59,450,"1031 Assembly St, Columbia, SC, 29201, US"
3712,Apple Bites,1.39,35,"1031 Assembly St, Columbia, SC, 29201, US"
3713,6 PC. Crispy Chicken Nuggets,2.69,270,"1031 Assembly St, Columbia, SC, 29201, US"
3714,4 PC. Crispy Chicken Nuggets,1.99,180,"1031 Assembly St, Columbia, SC, 29201, US"
3715,6 PC. Spicy Chicken Nuggets,2.69,280,"1031 Assembly St, Columbia, SC, 29201, US"
3716,4 PC. Spicy Chicken Nuggets,1.99,190,"1031 Assembly St, Columbia, SC, 29201, US"
3717,Pretzel Baconator®,8.89,"1,050","1874 Highway 101 South, Greer, SC, 29651, US"
3718,Dave's Single®,5.69,590,"1874 Highway 101 South, Greer, SC, 29651, US"
3719,Dave's Single®,5.69,590,"1874 Highway 101 South, Greer, SC, 29651, US"
3720,Dave's Double®,6.69,860,"1874 Highway 101 South, Greer, SC, 29651, US"
3721,Dave's Double®,6.69,860,"1874 Highway 101 South, Greer, SC, 29651, US"
3722,Dave's Triple®,7.69,"1,160","1874 Highway 101 South, Greer, SC, 29651, US"
3723,Dave's Triple®,7.69,"1,160","1874 Highway 101 South, Greer, SC, 29651, US"
3724,Baconator®,7.89,960,"1874 Highway 101 South, Greer, SC, 29651, US"
3725,Son of Baconator®,5.79,630,"1874 Highway 101 South, Greer, SC, 29651, US"
3726,Big Bacon Classic®,6.19,650,"1874 Highway 101 South, Greer, SC, 29651, US"
3727,Big Bacon Classic® Double,7.19,910,"1874 Highway 101 South, Greer, SC, 29651, US"
3728,Big Bacon Classic Triple,8.19,"1,220","1874 Highway 101 South, Greer, SC, 29651, US"
3729,Big Bacon Classic®,6.19,650,"1874 Highway 101 South, Greer, SC, 29651, US"
3730,Big Bacon Classic® Double,7.19,920,"1874 Highway 101 South, Greer, SC, 29651, US"
3731,Big Bacon Classic Triple,8.19,"1,220","1874 Highway 101 South, Greer, SC, 29651, US"
3732,Bacon Double Stack,3.49,440,"1874 Highway 101 South, Greer, SC, 29651, US"
3733,Jr. Bacon Cheeseburger,2.99,370,"1874 Highway 101 South, Greer, SC, 29651, US"
3734,Jr. Cheeseburger Deluxe,2.19,340,"1874 Highway 101 South, Greer, SC, 29651, US"
3735,Jr. Cheeseburger Deluxe,2.19,350,"1874 Highway 101 South, Greer, SC, 29651, US"
3736,Jr. Cheeseburger,1.89,290,"1874 Highway 101 South, Greer, SC, 29651, US"
3737,Double Stack™,2.99,410,"1874 Highway 101 South, Greer, SC, 29651, US"
3738,Jr. Hamburger,1.39,250,"1874 Highway 101 South, Greer, SC, 29651, US"
3739,French Fries,1.69-3.19,210-470,"1874 Highway 101 South, Greer, SC, 29651, US"
3740,Baconator Fries,3.69,460,"1874 Highway 101 South, Greer, SC, 29651, US"
3741,Chili Cheese Fries,3.69,520,"1874 Highway 101 South, Greer, SC, 29651, US"
3742,Cheese Fries,3.19,470,"1874 Highway 101 South, Greer, SC, 29651, US"
3743,Chili,2.79/3.59,240/340,"1874 Highway 101 South, Greer, SC, 29651, US"
3744,Sour Cream and Chive Baked Potato,2.69,310,"1874 Highway 101 South, Greer, SC, 29651, US"
3745,Plain Baked Potato,2.59,270,"1874 Highway 101 South, Greer, SC, 29651, US"
3746,Bacon Cheese Baked Potato,4.19,440,"1874 Highway 101 South, Greer, SC, 29651, US"
3747,Chili & Cheese Baked Potato,4.19,500,"1874 Highway 101 South, Greer, SC, 29651, US"
3748,Cheese Baked Potato,3.69,450,"1874 Highway 101 South, Greer, SC, 29651, US"
3749,Apple Bites,1.39,35,"1874 Highway 101 South, Greer, SC, 29651, US"
3750,6 PC. Crispy Chicken Nuggets,2.79,270,"1874 Highway 101 South, Greer, SC, 29651, US"
3751,4 PC. Crispy Chicken Nuggets,2.19,180,"1874 Highway 101 South, Greer, SC, 29651, US"
3752,6 PC. Spicy Chicken Nuggets,2.79,280,"1874 Highway 101 South, Greer, SC, 29651, US"
3753,4 PC. Spicy Chicken Nuggets,2.19,190,"1874 Highway 101 South, Greer, SC, 29651, US"
3754,Pretzel Baconator®,8.59,"1,050","960 East Liberty Street, York, SC, 29745, US"
3755,Dave's Single®,5.29,590,"960 East Liberty Street, York, SC, 29745, US"
3756,Dave's Double®,6.29,860,"960 East Liberty Street, York, SC, 29745, US"
3757,Dave's Triple®,7.29,"1,160","960 East Liberty Street, York, SC, 29745, US"
3758,Baconator®,7.59,960,"960 East Liberty Street, York, SC, 29745, US"
3759,Son of Baconator®,5.39,630,"960 East Liberty Street, York, SC, 29745, US"
3760,Big Bacon Classic®,5.99,650,"960 East Liberty Street, York, SC, 29745, US"
3761,Big Bacon Classic® Double,6.99,920,"960 East Liberty Street, York, SC, 29745, US"
3762,Big Bacon Classic Triple,7.99,"1,220","960 East Liberty Street, York, SC, 29745, US"
3763,Carolina Classic,5.19,540,"960 East Liberty Street, York, SC, 29745, US"
3764,Bacon Double Stack,3.39,440,"960 East Liberty Street, York, SC, 29745, US"
3765,Jr. Bacon Cheeseburger,2.89,370,"960 East Liberty Street, York, SC, 29745, US"
3766,Jr. Cheeseburger Deluxe,2.29,350,"960 East Liberty Street, York, SC, 29745, US"
3767,Jr. Cheeseburger,1.99,290,"960 East Liberty Street, York, SC, 29745, US"
3768,Double Stack™,2.99,410,"960 East Liberty Street, York, SC, 29745, US"
3769,Jr. Hamburger,1.69,250,"960 East Liberty Street, York, SC, 29745, US"
3770,French Fries,1.79-3.19,210-470,"960 East Liberty Street, York, SC, 29745, US"
3771,Baconator Fries,3.49,460,"960 East Liberty Street, York, SC, 29745, US"
3772,Chili Cheese Fries,3.49,520,"960 East Liberty Street, York, SC, 29745, US"
3773,Cheese Fries,2.79,470,"960 East Liberty Street, York, SC, 29745, US"
3774,Chili,2.69/3.49,240/340,"960 East Liberty Street, York, SC, 29745, US"
3775,Sour Cream and Chive Baked Potato,2.59,310,"960 East Liberty Street, York, SC, 29745, US"
3776,Plain Baked Potato,2.39,270,"960 East Liberty Street, York, SC, 29745, US"
3777,Bacon Cheese Baked Potato,3.69,440,"960 East Liberty Street, York, SC, 29745, US"
3778,Chili & Cheese Baked Potato,3.69,500,"960 East Liberty Street, York, SC, 29745, US"
3779,Cheese Baked Potato,3.29,450,"960 East Liberty Street, York, SC, 29745, US"
3780,Apple Bites,1.39,35,"960 East Liberty Street, York, SC, 29745, US"
3781,6 PC. Crispy Chicken Nuggets,2.49,270,"960 East Liberty Street, York, SC, 29745, US"
3782,4 PC. Crispy Chicken Nuggets,1.89,180,"960 East Liberty Street, York, SC, 29745, US"
3783,6 PC. Spicy Chicken Nuggets,2.49,280,"960 East Liberty Street, York, SC, 29745, US"
3784,4 PC. Spicy Chicken Nuggets,1.89,190,"960 East Liberty Street, York, SC, 29745, US"
3785,Pretzel Baconator®,8.59,"1,050","1375 East Main Street, Rock Hill, SC, 29730, US"
3786,Dave's Single®,5.29,590,"1375 East Main Street, Rock Hill, SC, 29730, US"
3787,Dave's Double®,6.29,860,"1375 East Main Street, Rock Hill, SC, 29730, US"
3788,Dave's Triple®,7.29,"1,160","1375 East Main Street, Rock Hill, SC, 29730, US"
3789,Baconator®,7.59,960,"1375 East Main Street, Rock Hill, SC, 29730, US"
3790,Son of Baconator®,5.39,630,"1375 East Main Street, Rock Hill, SC, 29730, US"
3791,Big Bacon Classic®,5.99,650,"1375 East Main Street, Rock Hill, SC, 29730, US"
3792,Big Bacon Classic® Double,6.99,920,"1375 East Main Street, Rock Hill, SC, 29730, US"
