,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
474,Burger King,"741 stony point road, santa rosa, ca, 95407-6864, us",7.657622950819674,6.09,5.469852704774807,4.1,122,19,9.49,16.24,3.49,5.19,4.89,,ca,95407,Sonoma,2024-05-14,1,1,1,0
475,McDonald,"26940 sierra hwy, newhall, ca, 91387, us",7.365535714285713,5.84,4.670072429708613,4.7,137,1,8.49,14.29,5.49,4.69,6.29,,ca,91387,Los Angeles,2024-05-14,1,1,1,0
476,McDonald,"golden valley and hwy 14, santa clarita, ca, 91387, us",7.246239316239324,5.6,5.209113599235124,4.6,143,800+,7.09,13.89,3.59,2.89,6.49,,ca,91387,Los Angeles,2024-05-14,1,1,1,0
477,Carls Jr,"18741 via princessa, santa clarita, ca, 91387, us",11.666363636363638,11.6,5.974292309139331,4.6,94,600+,8.63,15.47,6.44,,3.86,,ca,91387,Los Angeles,2024-05-14,1,1,1,0
478,The Habit,"19223 golden valley rd, santa clarita, ca, 91387, us",11.690641025641034,8.74,10.831685279740299,4.7,78,2,9.74,18.24,8.61,7.49,4.74,,ca,91387,Los Angeles,2024-05-14,1,1,1,0
479,McDonald,"2699 mount vernon ave, bakersfield, ca, 93306, us",6.341136363636373,4.140000000000001,6.227117097424886,4.5,151,1,6.49,11.39,3.49,2.99,4.79,,ca,93306,Kern,2024-05-14,1,1,1,0
480,Jack in the Box,"2641 mt vernon avenue, bakersfield, ca, 93306, us",8.687328767123287,7.74,4.1608253414495975,4.4,146,600+,7.49,13.73,4.11,3.74,5.36,,ca,93306,Kern,2024-05-14,1,1,1,0
481,Wendy,"2608 oswell st., bakersfield, ca, 93306, us",6.8278,5.36,3.4435843477400114,,85,800+,9.14,0.0,3.65,3.16,0.0,4.6,ca,93306,Kern,2024-05-14,1,1,1,0
482,Sonic,"3701 mall view rd, bakersfield, ca, 93306, us",5.812631578947371,4.87,3.0737741965919274,4.4,88,1,9.38,0.0,4.87,,0.0,,ca,93306,Kern,2024-05-14,1,1,1,0
483,McDonald,"27 union square, union city, ca, 94587, us",6.928559322033895,5.25,5.078853179543808,4.6,131,900+,9.16,15.91,4.44,4.03,6.19,,ca,94587,Alameda,2024-05-14,1,1,1,0
484,Burger King,"1801 decoto road, union city, ca, 94587, us",8.562045454545455,6.59,6.255865912574828,4.4460227272727275,176,370+,10.26,17.54,3.39,5.19,5.97,,ca,94587,Alameda,2024-05-14,1,1,1,0
485,Burger King,"31361 alavarado niles road, union city, ca, 94587, us",8.782317073170733,6.6899999999999995,6.408011524985162,4.554268292682926,164,290+,10.26,17.54,3.39,5.19,5.97,,ca,94587,Alameda,2024-05-14,1,1,1,0
486,The Habit,"32185 union landing boulevard, union city, ca, 94587, us",11.68556962025317,8.99,10.918339321357083,4.5,79,900+,9.74,18.24,8.61,7.49,4.74,,ca,94587,Alameda,2024-05-14,1,1,1,0
487,McDonald,"270, lincoln, ca, 95648, us",6.393262411347522,4.59,5.300766102325755,4.9,158,200+,8.29,11.49,3.89,3.49,5.59,,ca,95648,Placer,2024-05-14,1,1,1,0
488,McDonald,"55, lincoln, ca, 95648, us",6.457007299270076,4.39,5.327170181121761,4.9,157,220+,8.29,11.39,3.89,3.49,5.59,,ca,95648,Placer,2024-05-14,1,1,1,0
489,Jack in the Box,"455 highway 65, lincoln, ca, 95648, us",8.875612903225806,8.11,4.288940930086238,4.4,155,260+,7.49,14.6,4.11,3.74,4.99,,ca,95648,Placer,2024-05-14,1,1,1,0
490,Burger King,"115, lincoln, ca, 95648, us",7.833072289156639,5.99,5.706193598215574,4.747590361445783,166,100+,9.09,15.85,2.69,4.79,4.93,,ca,95648,Placer,2024-05-14,1,1,1,0
491,Carls Jr,"101 ferrari ranch rd, lincoln, ca, 95648, us",11.1080459770115,10.95,5.47778058065857,4.8,93,120+,8.89,14.69,6.44,,5.02,,ca,95648,Placer,2024-05-14,1,1,1,0
492,McDonald,"275 madonna rd (#2), san luis obispo, ca, 93405, us",6.108636363636364,4.875,4.589479037697588,4.6,149,3,7.49,12.83,4.29,3.69,4.99,,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
493,Jack in the Box,"390 santa rosa street, san luis obispo, ca, 93405, us",8.563234200743478,7.86,4.078076067195663,4.554275092936803,269,1,6.86,12.98,4.11,3.74,4.99,,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
494,Burger King,"1358 madonna road, san luis obispo, ca, 93405, us",8.719302325581408,6.74,6.081540271295581,4.44593023255814,172,240+,10.39,15.29,3.89,5.79,5.19,,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
495,Five Guys,"763 east foothill blvd, san luis obisp, ca, 93405, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,700+,15.47,,12.47,11.15,8.75,,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
496,McDonald,"2757 canal st, new orleans, la, 70119, us",5.3573043478260916,3.75,4.246785039090389,3.8999999999999995,132,2,7.13,13.5,2.39,1.99,3.61,,la,70119,Orleans,2024-05-14,1,1,1,0
497,McDonald,"27776 n mcbean pky, santa clarita, ca, 91354, us",8.354000000000003,6.6899999999999995,5.5983483278552795,4.7,125,1,8.09,14.29,5.49,4.69,6.29,,ca,91354,Los Angeles,2024-05-14,1,1,1,0
498,McDonald,"2796 main st, san diego, ca, 92113, us",7.267890625000008,6.09,5.3807963880160985,4.6,145,2,8.89,14.79,4.49,3.29,5.99,,ca,92113,San Diego,2024-05-14,1,1,1,0
499,Jack in the Box,"2890 national ave, san diego, ca, 92113, us",8.58952380952381,7.61,4.231128141698611,4.5,147,800+,7.86,14.98,3.74,3.49,4.99,,ca,92113,San Diego,2024-05-14,1,1,1,0
500,Burger King,"1220 south 28th street, san diego, ca, 92113, us",9.055690376569034,8.49,6.150678998162961,4.5,239,2,9.29,15.29,4.19,4.59,5.09,,ca,92113,San Diego,2024-05-14,1,1,1,0
501,McDonald,"2801 mission st, san francisco, ca, 94110, us",7.811567164179117,4.34,7.2515167589401965,4.7,310,3,8.09,16.09,3.09,2.79,5.89,,ca,94110,San Francisco,2024-05-14,1,1,1,0
502,Burger King,"1690 valencia street, san francisco, ca, 94110, us",8.993614457831328,6.69,6.522695887015564,4.6,166,1,10.39,18.19,3.59,5.39,5.99,,ca,94110,San Francisco,2024-05-14,1,1,1,0
503,McDonald,"2808 n 10th st, mcallen, tx, 78501, us",5.6143902439024425,4.43,3.9660531355146973,4.6,144,440+,5.49,9.97,2.52,2.02,3.39,,tx,78501,Hidalgo,2024-05-14,1,1,1,0
504,McDonald,"2850 augustine dr, santa clara, ca, 95054, us",6.659647887323944,4.71,4.858848674263988,4.5,155,800+,10.38,16.05,4.98,4.03,6.73,,ca,95054,Santa Clara,2024-05-14,1,1,1,0
505,Jack in the Box,"2845 augustine dr, santa clara, ca, 95054, us",8.71074204946994,7.86,4.026456036344303,4.4,283,1,6.74,12.73,4.99,3.99,5.61,,ca,95054,Santa Clara,2024-05-14,1,1,1,0
506,The Habit,"2030 wyatt drive, santa clara, ca, 95054, us",11.816153846153853,8.99,10.926634505526257,4.8,78,110+,9.74,18.24,8.61,7.49,4.74,,ca,95054,Santa Clara,2024-05-14,1,1,1,0
507,McDonald,"2874 medical center pkwy, murfreesboro, tn, 37129, us",5.208650793650796,4.09,3.968958592203546,4.6,140,1,5.99,9.89,2.79,2.39,3.49,,tn,37129,Rutherford,2024-05-14,1,1,1,0
508,McDonald,"29 north milpas street, santa barbara, ca, 93103, us",6.5031147540983705,4.79,4.929485571864975,4.7,149,1,6.79,12.59,4.59,4.19,5.59,,ca,93103,Santa Barbara,2024-05-14,1,1,1,0
509,Jack in the Box,"501 north milpas street, santa barbara, ca, 93103, us",8.455959595959564,7.49,4.069533329541983,4.451515151515152,297,1,6.86,12.98,4.11,3.74,4.99,,ca,93103,Santa Barbara,2024-05-14,1,1,1,0
510,The Habit,"216 south milpas street, santa barbara, ca, 93103, us",10.219841269841274,7.81,10.681310259686944,4.7,63,75,9.24,16.86,8.36,7.24,4.11,,ca,93103,Santa Barbara,2024-05-14,1,1,1,0
511,McDonald,"2998 macarthur road, whitehall, pa, 18052, us",6.056691729323307,3.99,5.748224403429919,4.5,148,500+,7.19,12.29,3.39,3.29,4.69,,pa,18052,Lehigh,2024-05-14,1,1,1,0
512,McDonald,"3 cannon dr, greenville, sc, 29605, us",4.944094488188975,4.21,3.180902252612973,4.6,150,270+,5.49,8.3,2.19,1.89,3.59,,sc,29605,Greenville,2024-05-14,1,1,1,0
513,McDonald,"3000 newpark mall rd, newark, ca, 94560, us",7.459007633587793,4.89,6.943072867777639,4.7,159,700+,6.99,12.19,4.09,3.49,4.99,,ca,94560,Alameda,2024-05-14,1,1,1,0
514,Jack in the Box,"39017 cedar blvd., newark, ca, 94560, us",9.020261437908488,8.11,4.362558155158554,4.5,306,450+,7.74,14.98,4.11,3.74,4.99,,ca,94560,Alameda,2024-05-14,1,1,1,0
515,Wendy,"35229, newark, ca, 94560, us",6.647346938775509,5.11,3.3918550553300744,,82,600+,9.14,0.0,3.4,3.04,0.0,4.6,ca,94560,Alameda,2024-05-14,1,1,1,0
516,Burger King,"34943, newark, ca, 94560, us",9.948160919540229,9.19,5.909765253664076,4.7,174,500+,9.99,15.49,3.99,7.49,5.99,,ca,94560,Alameda,2024-05-14,1,1,1,0
517,Carls Jr,"5670 thornton ave, newark, ca, 94560, us",7.436792452830189,7.19,3.0971367017580933,4.7,93,220+,10.79,0.0,7.19,,4.43,,ca,94560,Alameda,2024-05-14,1,1,1,0
518,McDonald,"3006 k st, sacramento, ca, 95816, us",8.561360544217688,5.29,9.509545268315614,4.3,168,1,8.49,12.99,3.59,3.49,5.29,,ca,95816,Sacramento,2024-05-14,1,1,1,0
519,The Habit,"3030 capitol avenue, sacramento, ca, 95816, us",11.757948717948707,8.99,10.833820662684815,4.45,156,500+,9.74,18.24,8.61,7.49,4.61,,ca,95816,Sacramento,2024-05-14,1,1,1,0
520,McDonald,"301 e 1st st, santa ana, ca, 92701, us",6.691626016260157,4.49,4.543269546161584,4.6,151,1,6.49,13.49,3.39,3.29,5.19,,ca,92701,Orange,2024-05-14,1,1,1,0
521,Jack in the Box,"1406 east first street, santa ana, ca, 92701, us",8.058556701030904,7.11,3.906257731292169,4.4515463917525775,291,600+,6.49,12.48,3.49,3.24,4.86,,ca,92701,Orange,2024-05-14,1,1,1,0
522,Jack in the Box,"601 north main street, santa ana, ca, 92701, us",7.739115646258484,7.11,3.745904416584943,4.5,294,800+,5.61,11.6,3.49,3.11,4.49,,ca,92701,Orange,2024-05-14,1,1,1,0
523,Burger King,"2100 east 17th street, santa ana, ca, 92701, us",8.752580645161295,6.99,5.908278300829734,4.7,93,420+,10.39,15.29,3.39,5.79,4.99,,ca,92701,Orange,2024-05-14,1,1,1,0
524,Burger King,"701 north main street, santa ana, ca, 92701, us",9.383690476190472,8.29,6.872293714924805,4.645833333333333,168,700+,8.49,14.69,3.99,5.59,4.99,,ca,92701,Orange,2024-05-14,1,1,1,0
525,McDonald,"302 potrero avenue, san francisco, ca, 94103, us",8.749310344827597,5.48,7.849516097993021,4.6,274,6,7.89,16.29,3.89,3.39,6.29,,ca,94103,San Francisco,2024-05-14,1,1,1,0
526,Shake Shack,"845 market street, san francisco, ca, 94103, us",23.40546391752579,8.39,38.166907834546414,4.552525252525252,99,4,9.59,,9.39,8.99,5.79,,ca,94103,San Francisco,2024-05-14,1,1,1,0
527,McDonald,"3026 capital blvd, raleigh, nc, 27604, us",6.790347222222231,4.79,6.694449236037359,4.1,160,900+,6.19,10.69,2.79,2.49,4.29,,nc,27604,Wake,2024-05-14,1,1,1,0
528,McDonald,"4413 capital blvd, raleigh, nc, 27604, us",6.716785714285724,4.79,6.667079706380036,4.2,156,1,6.29,10.69,2.79,2.49,4.19,,nc,27604,Wake,2024-05-14,1,1,1,0
529,McDonald,"3080 travis blvd, fairfield, ca, 94534, us",8.593605442176873,5.29,9.491335966520111,4.7,168,130+,8.49,12.99,3.59,3.49,5.29,,ca,94534,Solano,2024-05-14,1,1,1,0
530,McDonald,"4400 central pl, fairfield, ca, 94534, us",7.253779527559056,5.29,5.383829233104855,4.6,153,180+,6.89,12.79,3.79,3.59,4.79,,ca,94534,Solano,2024-05-14,1,1,1,0
531,Jack in the Box,"107 red top road, fairfield, ca, 94534, us",8.666469248291541,7.74,4.146231603364123,4.370615034168565,439,150+,6.61,13.23,3.99,3.74,4.99,,ca,94534,Solano,2024-05-14,1,1,1,0
532,Wendy,"4447 central place, fairfield, ca, 94534, us",7.035200000000001,5.11,3.7017878059121636,,170,92,10.36,0.0,4.01,2.92,0.0,4.7,ca,94534,Solano,2024-05-14,1,1,1,0
533,Burger King,"1475 holiday lane, fairfield, ca, 94534, us",8.46189189189189,7.09,6.313803769707029,4.5,74,130+,8.99,15.49,3.59,5.39,4.79,,ca,94534,Solano,2024-05-14,1,1,1,0
534,Burger King,"190 pittman road, suisun city, ca, 94534, us",8.136063829787238,6.04,6.019777725818971,4.6,94,66,9.09,15.85,3.59,5.39,4.99,,ca,94534,Solano,2024-05-14,1,1,1,0
535,McDonald,"3102 ndinuba, visalia, ca, 93291, us",7.164246575342475,5.09,6.222210420304268,4.2,164,290+,7.49,12.49,4.19,3.49,4.89,,ca,93291,Tulare,2024-05-14,1,1,1,0
536,McDonald,"3636 w mineral king ave, visalia, ca, 93291, us",7.12204081632654,5.09,6.221976296350514,4.6,165,490+,7.49,12.49,4.19,3.49,4.89,,ca,93291,Tulare,2024-05-14,1,1,1,0
537,McDonald,"5205 w goshen, visalia, ca, 93291, us",7.164246575342475,5.09,6.222210420304269,4.6,164,170+,7.49,12.49,4.19,3.49,4.89,,ca,93291,Tulare,2024-05-14,1,1,1,0
538,Jack in the Box,"3416 north dinuba boulevard, visalia, ca, 93291, us",10.436896551724129,9.36,5.4269608586862175,3.9,145,51,9.11,18.35,4.99,4.74,5.99,,ca,93291,Tulare,2024-05-14,1,1,1,0
539,Wendy,"2125 n. dinuba ave, visalia, ca, 93291, us",7.149615384615386,5.615,4.428525089401169,,88,40,8.77,0.0,3.77,3.4,0.0,4.6,ca,93291,Tulare,2024-05-14,1,1,1,0
540,Wendy,"plaza dr &amp; w hurley ave, visalia, ca, 93291, us",6.904509803921565,5.55,3.422069270637451,,88,23,9.02,0.0,3.89,3.53,0.0,4.4,ca,93291,Tulare,2024-05-14,1,1,1,0
541,Burger King,"2050 w riggin ave, visalia, ca, 93291, us",9.502619047619044,7.49,6.739727830990481,4.7,84,11,9.89,17.39,3.49,3.79,5.29,,ca,93291,Tulare,2024-05-14,1,1,1,0
542,Burger King,"6603 betty dr, visalia, ca, 93291, us",8.013806818181815,5.99,6.115491296992408,5.0,176,28,8.99,15.36,3.39,4.99,4.49,,ca,93291,Tulare,2024-05-14,1,1,1,0
543,McDonald,"311 centerville rd, lancaster, pa, 17601, us",6.575714285714293,4.69,4.920396337699636,4.4,140,700+,7.99,13.19,3.19,2.79,4.89,,pa,17601,Lancaster,2024-05-14,1,1,1,0
544,McDonald,"3115 n blackstone ave, fresno, ca, 93704, us",5.557611940298508,4.49,3.8888417066729435,4.2,153,1,6.19,9.99,3.19,2.79,4.19,,ca,93704,Fresno,2024-05-14,1,1,1,0
545,The Habit,"702 w shaw ave, fresno, ca, 93704, us",11.93006622516555,8.99,10.927552363538043,4.5,151,600+,9.74,18.24,8.61,7.49,4.74,,ca,93704,Fresno,2024-05-14,1,1,1,0
546,McDonald,"322 s center st, stockton, ca, 95203, us",8.61788732394368,5.19,10.343706518974932,4.2,160,350+,7.69,14.79,4.09,3.69,5.49,,ca,95203,San Joaquin,2024-05-14,1,1,1,0
547,McDonald,"3289 sonoma blvd, vallejo, ca, 94590, us",8.473986013986018,5.39,9.425546534198206,4.4,163,1,8.29,12.99,3.59,3.49,4.99,,ca,94590,Solano,2024-05-14,1,1,1,0
548,Jack in the Box,"400 broadway st., vallejo, ca, 94590, us",9.148143322475555,8.11,4.729394615139734,4.4,307,500+,6.24,12.85,4.24,3.74,5.11,,ca,94590,Solano,2024-05-14,1,1,1,0
549,Wendy,"1001 redwood, vallejo, ca, 94590, us",5.371509433962268,4.324999999999999,2.8776542440022577,,172,1,6.49,0.0,2.49,2.19,0.0,4.4,ca,94590,Solano,2024-05-14,1,1,1,0
550,Burger King,"3606 sonoma boulevard, vallejo, ca, 94590, us",9.260843373493977,8.51,6.183717875081354,4.5,83,67,8.98,14.87,3.83,5.15,4.55,,ca,94590,Solano,2024-05-14,1,1,1,0
551,McDonald,"3302 e anaheim st, long beach, ca, 90804, us",7.07878048780487,5.15,4.7628309517965945,4.6,147,8,8.65,14.29,3.59,3.35,4.69,,ca,90804,Los Angeles,2024-05-14,1,1,1,0
552,Jack in the Box,"2101 e anaheim st, long beach, ca, 90804, us",8.284064748201414,7.49,3.9889579186027015,4.5,278,2,6.99,13.35,4.11,3.74,4.99,,ca,90804,Los Angeles,2024-05-14,1,1,1,0
553,Jack in the Box,"5601 pacific coast hwy, long beach, ca, 90804, us",7.895714285714292,6.86,3.8266375712942566,4.6,147,900+,5.99,11.85,3.61,3.24,4.74,,ca,90804,Los Angeles,2024-05-14,1,1,1,0
554,The Habit,"4542 east pacific coast highway, long beach, ca, 90804, us",10.810641025641022,8.175,9.974771167575543,4.7,156,500+,9.24,16.74,8.24,7.11,3.99,,ca,90804,Los Angeles,2024-05-14,1,1,1,0
555,McDonald,"345 bay shore blvd, san francisco, ca, 94124, us",7.806148148148156,4.59,7.1850006299322065,4.6,314,5,8.69,16.29,3.79,3.29,5.59,,ca,94124,San Francisco,2024-05-14,1,1,1,0
556,Jack in the Box,"366 bayshore blvd, san francisco, ca, 94124, us",9.396208053691186,8.61,4.478179390634128,4.3,596,6,7.49,14.6,4.49,4.24,6.24,,ca,94124,San Francisco,2024-05-14,1,1,1,0
557,Burger King,"245 bayshore blvd., san francisco, ca, 94124, us",8.638444444444454,7.59,5.952226084249882,4.6,90,2,8.29,14.99,4.09,5.29,3.59,,ca,94124,San Francisco,2024-05-14,1,1,1,0
558,McDonald,"350 five cities drive, pismo beach, ca, 93449, us",6.064264705882348,4.49,5.058808658921376,4.8,306,250+,7.09,12.79,3.49,3.29,4.99,,ca,93449,San Luis Obispo,2024-05-14,1,1,1,0
559,Jack in the Box,"334 five cities drive, pismo beach, ca, 93449, us",8.51562091503268,7.86,4.034013365142807,4.5,153,160+,6.86,12.98,4.11,3.74,4.99,,ca,93449,San Luis Obispo,2024-05-14,1,1,1,0
560,McDonald,"3509 home stead rd, santa clara, ca, 95051, us",6.175937500000006,4.89,4.076892474188367,4.6,148,900+,8.69,14.89,4.39,3.79,5.69,,ca,95051,Santa Clara,2024-05-14,1,1,1,0
561,Jack in the Box,"3367 el camino real, santa clara, ca, 95051, us",8.639507042253493,7.615,4.017723556181295,4.5,284,700+,6.74,12.73,4.99,3.99,5.61,,ca,95051,Santa Clara,2024-05-14,1,1,1,0
562,Jack in the Box,"3465 homestead rd, santa clara, ca, 95051, us",8.29207746478871,7.24,4.194576593270897,4.346478873239437,284,410+,6.49,13.23,3.74,3.49,5.24,,ca,95051,Santa Clara,2024-05-14,1,1,1,0
563,Burger King,"3750 el camino real, santa clara, ca, 95051, us",9.263578947368424,8.29,5.926576346520454,4.6,95,600+,10.2,17.03,4.93,6.91,4.39,,ca,95051,Santa Clara,2024-05-14,1,1,1,0
564,McDonald,"35934 winchester road, murrieta, ca, 92563, us",6.506890756302525,4.9,5.277809857054861,4.2,141,96,6.89,12.19,2.89,2.39,4.99,,ca,92563,Riverside,2024-05-14,1,1,1,0
565,McDonald,"39196 winchester rd, murrieta, ca, 92563, us",5.965169491525426,4.39,4.447101461845744,4.5,414,1,7.69,12.49,3.11,2.87,5.15,,ca,92563,Riverside,2024-05-14,1,1,1,0
566,Wendy,"40460, murrieta, ca, 92563, us",6.571399999999999,5.72,3.0756404276182874,,85,470+,8.28,0.0,3.65,3.28,0.0,4.5,ca,92563,Riverside,2024-05-14,1,1,1,0
567,Sonic,"39490, murrieta, ca, 92563, us",6.348125,6.515,3.432516785738273,4.5,81,900+,10.36,0.0,4.87,,0.0,,ca,92563,Riverside,2024-05-14,1,1,1,0
568,Carls Jr,"40375, murrieta, ca, 92563, us",7.937499999999998,7.3,3.451530805866602,4.5,92,290+,9.55,0.0,6.45,,5.45,,ca,92563,Riverside,2024-05-14,1,1,1,0
569,The Habit,"40436, murrieta, ca, 92563, us",11.489487179487188,8.74,10.621063481620139,4.5,78,900+,9.61,17.98,8.49,7.36,4.61,,ca,92563,Riverside,2024-05-14,1,1,1,0
570,McDonald,"3636 s mooney blvd, visalia, ca, 93277-8019, us",6.873061224489806,5.09,5.739374757035272,4.4,165,330+,7.49,12.49,4.19,3.49,4.89,,ca,93277,Tulare,2024-05-14,1,1,1,0
571,McDonald,"5215 w akers / walnut, visalia, ca, 93277, us",7.117210884353751,5.09,6.22700032416576,4.6,165,410+,7.49,12.49,4.19,3.49,4.89,,ca,93277,Tulare,2024-05-14,1,1,1,0
572,Jack in the Box,"107 w caldwell ave, visalia, ca, 93277, us",10.323594771241819,9.24,5.455312169662648,4.3,153,170+,9.11,18.35,4.99,4.74,5.99,,ca,93277,Tulare,2024-05-14,1,1,1,0
573,Jack in the Box,"1120 s mooney blvd, visalia, ca, 93277, us",10.323594771241805,9.24,5.45531216966265,4.6,306,390+,9.11,18.35,4.99,4.74,5.99,,ca,93277,Tulare,2024-05-14,1,1,1,0
574,Jack in the Box,"5340 w cypress ave, visalia, ca, 93277, us",10.308445229681952,9.11,5.544886835711964,4.4,283,240+,9.11,18.35,4.99,4.74,5.99,,ca,93277,Tulare,2024-05-14,1,1,1,0
575,Burger King,"3101 south mooney boulevard, visalia, ca, 93277, us",8.329600000000005,6.59,6.426678652824233,4.6,75,100+,8.99,15.36,2.59,4.69,4.36,,ca,93277,Tulare,2024-05-14,1,1,1,0
576,Burger King,"500 south de maree, visalia, ca, 93277, us",6.9169465648855,5.19,5.337901622357714,4.543786982248521,169,210+,8.99,0.0,3.24,4.83,4.49,,ca,93277,Tulare,2024-05-14,1,1,1,0
577,Carls Jr,"3350 s mooney blvd, visalia, ca, 93277, us",8.127000000000004,6.6,4.260074138634993,4.5,218,120+,9.89,0.0,6.39,,5.19,,ca,93277,Tulare,2024-05-14,1,1,1,0
578,Carls Jr,"501 s chinowth st, visalia, ca, 93277, us",8.161066666666668,6.6,4.2781162749769,4.5,109,140+,9.89,0.0,6.39,,5.19,,ca,93277,Tulare,2024-05-14,1,1,1,0
579,The Habit,"604 s mooney blvd, visalia, ca, 93277, us",10.946923076923067,8.3,10.125611638087097,4.6,156,900+,9.24,16.86,8.36,7.24,4.11,,ca,93277,Tulare,2024-05-14,1,1,1,0
580,Five Guys,"4129 s. mooney blvd., visalia, ca, 93277, us",9.116551724137924,10.07,3.4929192176627457,4.6,58,330+,14.15,,11.27,10.07,7.91,,ca,93277,Tulare,2024-05-14,1,1,1,0
581,McDonald,"3720 mission ave, oceanside, ca, 92058, us",6.041826086956525,4.49,4.181074457831164,4.5,140,600+,6.79,11.89,3.19,2.89,4.79,,ca,92058,San Diego,2024-05-14,1,1,1,0
582,Burger King,"3746 mission avenue, oceanside, ca, 92058, us",9.134827586206907,8.99,4.746147103345549,4.6,87,400+,11.49,15.69,4.99,8.99,7.79,,ca,92058,San Diego,2024-05-14,1,1,1,0
583,Carls Jr,"611 douglas dr, oceanside, ca, 92058, us",9.889523809523817,9.74,4.913401233158609,4.3,90,340+,7.74,13.99,5.98,,3.74,,ca,92058,San Diego,2024-05-14,1,1,1,0
584,McDonald,"3805 midway dr, san diego, ca, 92110-5209, us",9.035702479338852,6.19,8.48582939609209,4.5,149,5,7.92,13.87,3.85,3.75,5.79,,ca,92110,San Diego,2024-05-14,1,1,1,0
585,Wendy,"3760 midway drive, san diego, ca, 92110, us",6.7634000000000025,5.845,3.1373464010210923,,85,1,8.53,0.0,3.89,3.4,0.0,4.6,ca,92110,San Diego,2024-05-14,1,1,1,0
586,Burger King,"3747 rosecrans street, san diego, ca, 92110, us",8.719302325581408,6.74,6.081540271295581,4.4,172,900+,10.39,15.29,3.89,5.79,5.19,,ca,92110,San Diego,2024-05-14,1,1,1,0
587,The Habit,"3455 sports arena blvd, san diego, ca, 92110, us",11.816153846153853,8.99,10.926634505526259,4.6,78,1,9.74,18.24,8.61,7.49,4.74,,ca,92110,San Diego,2024-05-14,1,1,1,0
588,McDonald,"38860, fremont, ca, 94536, us",6.144354838709676,4.84,3.8279690652370846,4.7,150,1,7.59,12.19,3.79,3.49,4.99,,ca,94536,Alameda,2024-05-14,1,1,1,0
589,McDonald,"3990 decoto rd, fremont, ca, 94536, us",6.601459854014596,4.84,4.780097506892054,4.4,150,900+,9.16,15.91,4.44,4.03,6.19,,ca,94536,Alameda,2024-05-14,1,1,1,0
590,McDonald,"4318 thornton ave, fremont, ca, 94536, us",7.419090909090915,4.74,6.931795588636801,4.4,160,470+,6.99,12.19,4.09,3.49,4.99,,ca,94536,Alameda,2024-05-14,1,1,1,0
591,Jack in the Box,"36848, fremont, ca, 94536, us",9.123741496598637,8.36,4.394236827222697,4.4,147,600+,7.74,14.98,4.11,3.74,4.99,,ca,94536,Alameda,2024-05-14,1,1,1,0
592,McDonald,"3940 state street, santa barbara, ca, 93110, us",6.401475409836076,4.69,4.996969519673185,4.7,149,800+,6.59,12.29,4.29,4.09,5.19,,ca,93110,Santa Barbara,2024-05-14,1,1,1,0
593,McDonald,"3994 foothills blvd, roseville, ca, 95747, us",7.706190476190476,5.39,7.4527108096784795,4.5,168,420+,7.79,12.88,3.89,3.59,5.09,,ca,95747,Placer,2024-05-14,1,1,1,0
594,Jack in the Box,"5150 foothills blvd., roseville, ca, 95747, us",8.421292517006759,7.24,4.1499542830761404,4.4,441,480+,6.49,13.48,3.61,3.36,4.99,,ca,95747,Placer,2024-05-14,1,1,1,0
595,Burger King,"5121 foothills boulevard, roseville, ca, 95747, us",8.183620689655188,6.04,6.172515843084985,4.246551724137931,174,200+,9.09,15.85,2.69,4.79,4.93,,ca,95747,Placer,2024-05-14,1,1,1,0
596,The Habit,"1940 blue oaks boulevard, roseville, ca, 95747, us",11.628101265822792,8.99,10.82594388271852,4.5,79,100+,9.74,18.24,8.61,7.49,4.61,,ca,95747,Placer,2024-05-14,1,1,1,0
